title,brand,buy_time,km,speedbox,displacement,es_price,new_price,city,year_type,level,suv,horsepower,fuel,length,width,height,owners,drive
本田 飞度 2014款 1.5L EX CVT精英型,广汽本田,2015-07,3.23,自动,1.5L,6.53,6.71,广州,2014款,小型,0,131马力,汽油,4065,1695,1525,,前置前驱
纳智捷 优6 SUV 2014款 1.8T 时尚型,东风裕隆,2015-02,5.07,自动,1.8T,6.50,16.30,广州,2014款,紧凑型,1,158马力,汽油,4625,1825,1620,,前置前驱
传祺GS4 2015款 200T 手动豪华版,广汽乘用车,2015-06,6.24,手动,1.3T,6.00,6.2,广州,2015款,紧凑型,1,137马力,汽油,4510,1852,1708,,前置前驱
海马M8 2015款 1.8T 自动舒适型,海马汽车,2015-09,1.11,自动,1.8T,6.10,6.33,广州,2015款,中型,0,188马力,汽油,4845,1830,1475,,前置前驱
标致2008 2014款 1.6L 自动卓越版,东风标致,2015-06,3.4,自动,1.6L,6.00,14.10,广州,2014款,小型,1,117马力,汽油,4180,1745,1580,,前置前驱
中华H330 2013款 1.5L 自动豪华型,华晨中华,2015-12,4.91,自动,1.5L,3.67,3.8,广州,2013款,紧凑型,0,105马力,汽油,4523,1758,1460,,前置前驱
别克 君越 2012款 2.4L SIDI雅致版,上汽通用别克,2013-06,6.07,自动,2.4L,9.49,9.82,广州,2012款,中型,0,186马力,汽油,5000,1858,1497,,前置前驱
大众 朗逸 2011款 1.6L 自动品悠版,上汽大众,2011-03,6.3,自动,1.6L,4.28,13.50,广州,2011款,紧凑型,0,105马力,汽油,4608,1743,1465,,前置前驱
传祺GS4 2016款 235T 手动豪华版,广汽乘用车,2016-09,4.87,手动,1.5T,6.79,13.40,广州,2016款,紧凑型,1,152马力,汽油,4510,1852,1708,,前置前驱
传祺GS4 2015款 200T G-DCT精英版,广汽乘用车,2016-08,1.83,自动,1.3T,7.88,13.70,广州,2015款,紧凑型,1,137马力,汽油,4510,1852,1708,,前置前驱
大众 途观 2010款 1.8TSI 自动两驱风尚版,上汽大众,2011-10,15.09,自动,1.8T,8.56,8.86,广州,2010款,紧凑型,1,160马力,汽油,4525,1809,1685,,前置前驱
本田CR-V 2012款 2.4L 四驱豪华版,东风本田,2013-09,10.4,自动,2.4L,12.68,13.16,广州,2012款,紧凑型,1,190马力,汽油,4550,1820,1685,,前置四驱
雪佛兰 迈锐宝 2013款 2.0L 自动豪华版,上汽通用雪佛兰,2013-03,8.73,自动,2.0L,7.37,19.70,广州,2013款,中型,0,154马力,汽油,4869,1854,1472,,前置前驱
长安CS35 2014款 1.6L 手动豪华型 国V,长安汽车,2014-12,6.6,手动,1.6L,3.38,9.10,广州,2014款,小型,1,125马力,汽油,4160,1810,1670,,前置前驱
海马M3 2016款 1.5L 手动时尚型,海马汽车,2017-07,1.44,手动,1.5L,3.81,3.88,广州,2016款,紧凑型,0,112马力,汽油,4553,1737,1495,,前置前驱
日产 轩逸 2014款 1.6XV CVT尊享版,东风日产,2015-11,5.86,自动,1.6L,8.00,15.00,广州,2014款,紧凑型,0,126马力,汽油,4610,1760,1495,,前置前驱
比亚迪F3 2016款 1.5L 手动豪华型,比亚迪,,1.78,手动,1.5L,3.30,6.50,广州,2016款,紧凑型,0,109马力,汽油,4617,1716,1480,,前置前驱
日产 蓝鸟 2016款 1.6L CVT智酷版,东风日产,2016-11,3.06,自动,1.6L,8.49,8.81,广州,2016款,紧凑型,0,126马力,汽油,4683,1780,1465,,前置前驱
丰田 RAV4 2011款 2.0L 自动经典版,一汽丰田,2013-09,8.95,自动,2.0L,9.85,10.25,广州,2011款,紧凑型,1,150马力,汽油,4630,1815,1685,,前置前驱
本田 锋范经典 2012款 1.5L 手动舒适版,广汽本田,2013-02,6.7,手动,1.5L,4.24,9.70,广州,2012款,小型,0,120马力,汽油,4422,1695,1470,,前置前驱
别克 凯越 2013款 1.5L 自动经典型,上汽通用别克,2015-03,10.56,自动,1.5L,4.17,4.33,广州,2013款,紧凑型,0,113马力,汽油,4515,1725,1445,,前置前驱
本田 思域 2009款 1.8L 自动舒适版,东风本田,,9.34,自动,1.8L,5.00,16.30,广州,2009款,紧凑型,0,140马力,汽油,4520,1755,1450,,前置前驱
雪铁龙 世嘉 2012款 三厢 1.6L 手动品尚型,东风雪铁龙,2013-03,14.89,手动,1.6L,2.97,3.08,广州,2012款,紧凑型,0,106马力,汽油,4588,1773,1486,,前置前驱
起亚K5 2012款 2.0L 自动DLX,东风悦达起亚,2012-12,8.36,自动,2.0L,7.94,8.26,广州,2012款,中型,0,162马力,汽油,4845,1830,1460,,前置前驱
传祺GS5 Super 2015款 1.8T 自动两驱豪华导航版,广汽乘用车,2015-04,6.78,自动,1.8T,7.82,18.90,广州,2015款,紧凑型,1,177马力,汽油,4750,1854,1690,,前置前驱
起亚K2 2015款 三厢 1.4L MT GLS,东风悦达起亚,2014-12,4.63,手动,1.4L,3.80,8.50,广州,2015款,小型,0,107马力,汽油,4378,1700,1460,,前置前驱
别克 英朗 2010款 GT 1.6L 手动进取版,上汽通用别克,2011-01,12.75,手动,1.6L,3.20,14.90,广州,2010款,紧凑型,0,121马力,汽油,4671,1815,1478,,前置前驱
福特 福克斯 2011款 三厢 1.8L 自动时尚型,长安福特,2012-07,10.93,自动,1.8L,3.51,13.90,广州,2011款,紧凑型,0,124马力,汽油,4480,1840,1500,,前置前驱
传祺GS8 2017款 320T 两驱豪华智联版,广汽乘用车,2018-07,1.18,自动,2.0T,14.58,19.80,广州,2017款,中型,1,201马力,汽油,4810,1910,1770,,前置前驱
福特 福睿斯 2017款 1.5L 自动舒适型,长安福特,2017-09,2.87,自动,1.5L,6.88,11.70,广州,2017款,紧凑型,0,113马力,汽油,4587,1825,1490,,前置前驱
比亚迪S7 2016款 2.0T 自动尊贵型Plus,比亚迪,2016-07,3.27,自动,2.0T,7.41,7.69,广州,2016款,中型,1,205马力,汽油,4835,1855,1720,,前置前驱
大众 速腾 2014款 1.6L 自动舒适型,一汽-大众,2013-10,8.78,自动,1.6L,6.94,7.2,广州,2014款,紧凑型,0,105马力,汽油,4644,1778,1482,,前置前驱
雪佛兰 景程 2013款 1.8 SL致真版 MT,上汽通用雪佛兰,2014-10,6.61,手动,1.8L,3.30,11.80,广州,2013款,中型,0,143马力,汽油,4808,1807,1450,,前置前驱
丰田 威驰 2014款 1.5L 手动智臻版,一汽丰田,2016-01,7.25,手动,1.5L,5.30,8.70,广州,2014款,小型,0,107马力,汽油,4410,1700,1490,,前置前驱
传祺GS4 2016款 235T G-DCT豪华版,广汽乘用车,2016-11,2.69,自动,1.5T,8.75,9.1,广州,2016款,紧凑型,1,152马力,汽油,4510,1852,1708,,前置前驱
本田 飞度 2011款 1.3L 自动舒适版,广汽本田,2012-09,5.37,自动,1.3L,4.73,9.70,广州,2011款,小型,0,99马力,汽油,3900,1695,1525,,前置前驱
日产 轩逸 2016款 经典 1.6XE 自动舒适版,东风日产,2017-06,2.96,自动,1.6L,7.41,11.90,广州,2016款,紧凑型,0,117马力,汽油,4665,1700,1505,,前置前驱
沃尔沃XC60 2017款 T5 AWD 智进升级版,沃尔沃亚太,2017-03,3.79,自动,2.0T,22.96,23.94,广州,2017款,中型,1,245马力,汽油,4644,1891,1713,,前置四驱
大众 朗逸 2013款 改款经典 1.6L 自动风尚版,上汽大众,2016-01,10.42,自动,1.6L,6.88,13.60,广州,2013款,紧凑型,0,110马力,汽油,4605,1765,1460,,前置前驱
本田 雅阁 2011款 2.0L EX Navi,广汽本田,2011-07,14.18,自动,2.0L,8.62,8.99,广州,2011款,中型,0,156马力,汽油,4960,1845,1480,,前置前驱
雪佛兰 迈锐宝XL 2017款 1.5T 自动锐驰版,上汽通用雪佛兰,2018-01,0.66,自动,1.5T,13.36,13.77,广州,2017款,中型,0,170马力,汽油,4923,1854,1470,,前置前驱
日产 轩逸 2012款 1.6XL CVT豪华版,东风日产,2014-05,14.14,自动,1.6L,6.61,14.70,广州,2012款,紧凑型,0,126马力,汽油,4610,1760,1495,,前置前驱
长安商用 长安CX70 2017款 CX70T 1.5T 自动尊擎版,长安汽车,2017-04,2.87,自动,1.5T,6.53,6.81,广州,2017款,中型,1,150马力,汽油,4705,1800,1775,,前置后驱
现代 索纳塔九 2017款 1.6T GLS智能型,北京现代,2016-12,9.01,自动,1.6T,10.61,11.08,广州,2017款,中型,0,180马力,汽油,4855,1865,1485,,前置前驱
传祺GS4 2015款 200T G-DCT豪华版,广汽乘用车,2015-09,3.75,自动,1.3T,7.49,14.80,广州,2015款,紧凑型,1,137马力,汽油,4510,1852,1708,,前置前驱
Jeep 自由光 2016款 2.4L 专业版智能包,广汽菲克Jeep,2016-04,4.27,自动,2.4L,16.00,28.20,广州,2016款,中型,1,175马力,汽油,4649,1859,1695,,前置四驱
吉利 博瑞 2015款 1.8T 舒适型,吉利汽车,2016-01,5.52,自动,1.8T,8.00,15.20,广州,2015款,中型,0,163马力,汽油,4956,1861,1513,,前置前驱
哈弗H1 2016款 红标 1.5L AMT舒适型,长城汽车,2016-05,10.08,自动,1.5L,3.50,6.80,广州,2016款,小型,1,106马力,汽油,3995,1728,1617,,前置前驱
奇瑞 艾瑞泽7 2015款 1.6L 手动致尚版,奇瑞汽车,2015-12,4.95,手动,1.6L,3.93,4.03,广州,2015款,紧凑型,0,126马力,汽油,4652,1825,1483,,前置前驱
宝马1系 2013款 改款 118i 领先型(进口),宝马(进口),2014-10,5.15,自动,1.6T,14.00,31.70,广州,2013款,紧凑型,0,170马力,汽油,4324,1765,1458,,前置后驱
宝骏730 2014款 1.5L 手动舒适ESP版 7座,上汽通用五菱,2015-11,4.56,手动,1.5L,4.80,8.20,广州,2014款,MPV,0,112马力,汽油,4685,1785,1745,,前置前驱
福特 金牛座 2015款 EcoBoost 245 豪华型,长安福特,2016-02,4.81,自动,2.0T,15.42,29.20,广州,2015款,中型,0,245马力,汽油,4996,1878,1503,,前置前驱
别克 英朗 2012款 XT 1.6L 自动时尚版,上汽通用别克,2013-05,5.87,自动,1.6L,5.50,16.30,广州,2012款,紧凑型,0,121马力,汽油,4419,1814,1487,,前置前驱
福特 福克斯 2012款 三厢 1.6L 自动舒适型,长安福特,2012-09,10.11,自动,1.6L,4.71,4.89,广州,2012款,紧凑型,0,125马力,汽油,4534,1823,1483,,前置前驱
大众 凌渡 2015款 280TSI DSG舒适版,上汽大众,2015-06,2.3,自动,1.4T,12.11,20.00,广州,2015款,紧凑型,0,150马力,汽油,4598,1826,1425,,前置前驱
奔驰GLA级 2016款 GLA 200 动感型,北京奔驰,2016-05,0.65,自动,1.6T,19.13,29.30,广州,2016款,紧凑型,1,156马力,汽油,4431,1804,1532,,前置前驱
大众 宝来 2013款 1.6L 自动舒适型,一汽-大众,2013-05,5.19,自动,1.6L,6.13,13.90,广州,2013款,紧凑型,0,105马力,汽油,4523,1775,1467,,前置前驱
别克 君越 2013款 2.4L SIDI领先舒适型,上汽通用别克,2015-05,6.47,自动,2.4L,11.00,25.60,广州,2013款,中型,0,186马力,汽油,5005,1858,1500,,前置前驱
雪佛兰 迈锐宝 2016款 2.0L 自动豪华版,上汽通用雪佛兰,2016-05,2.62,自动,2.0L,10.26,19.50,广州,2016款,中型,0,154马力,汽油,4855,1854,1474,,前置前驱
斯柯达 明锐 2013款 2.0L 自动逸杰版,上汽斯柯达,2012-11,8.08,自动,2.0L,4.65,4.85,广州,2013款,紧凑型,0,120马力,汽油,4569,1769,1462,,前置前驱
别克 英朗 2013款 GT 1.6L 自动时尚版,上汽通用别克,2013-03,8.21,自动,1.6L,5.09,5.37,广州,2013款,紧凑型,0,121马力,汽油,4671,1815,1478,,前置前驱
江淮 瑞风S3 2014款 1.5L 手动豪华智能型,江淮汽车,2015-01,2.38,手动,1.5L,4.02,8.10,广州,2014款,小型,1,113马力,汽油,4325,1765,1660,,前置前驱
丰田 威驰 2014款 1.5L 自动智臻版,一汽丰田,2014-08,8.15,自动,1.5L,5.07,5.22,广州,2014款,小型,0,107马力,汽油,4410,1700,1490,,前置前驱
现代ix35 2013款 2.0L 自动两驱智能型GLS 国IV,北京现代,2013-07,11.77,自动,2.0L,8.00,21.40,广州,2013款,紧凑型,1,165马力,汽油,4420,1820,1690,,前置前驱
比亚迪S6 2013款 白金版 2.0L 手动豪华型,比亚迪,2013-08,8.84,手动,2.0L,2.80,8.70,广州,2013款,中型,1,140马力,汽油,4810,1855,1680,,前置前驱
哈弗H6 2015款 运动版 1.5T 手动两驱精英型,长城汽车,2016-03,2.84,手动,1.5T,6.77,13.40,广州,2015款,紧凑型,1,150马力,汽油,4649,1852,1710,,前置前驱
大众 途观 2016款 300TSI 自动两驱舒适版,上汽大众,2016-09,5.91,自动,1.8T,14.45,25.80,广州,2016款,紧凑型,1,160马力,汽油,4506,1809,1685,,前置前驱
雪佛兰 探界者 2017款 550T 自动四驱拓界版,上汽通用雪佛兰,2017-10,2.91,自动,2.0T,15.24,15.82,广州,2017款,中型,1,260马力,汽油,4652,1843,1693,,前置四驱
奔驰CLA级 2017款 改款 CLA 200 动感型(进口),奔驰(进口),2017-02,0.32,自动,1.6T,21.91,29.20,广州,2017款,紧凑型,0,156马力,汽油,4645,1777,1417,,前置前驱
本田 飞度 2011款 1.3L 自动舒适版,广汽本田,2013-01,5.25,自动,1.3L,4.69,9.70,广州,2011款,小型,0,99马力,汽油,3900,1695,1525,,前置前驱
别克 凯越 2013款 1.5L 自动经典型,上汽通用别克,2013-07,6.33,自动,1.5L,3.94,4.09,广州,2013款,紧凑型,0,113马力,汽油,4515,1725,1445,,前置前驱
日产 轩逸 2016款 1.6XL  CVT尊享版,东风日产,2017-09,3.5,自动,1.6L,9.44,15.00,广州,2016款,紧凑型,0,126马力,汽油,4631,1760,1503,,前置前驱
Jeep 自由光 2015款 2.4L 精英版(进口),Jeep(进口),2015-10,6.74,自动,2.4L,14.25,14.44,广州,2015款,中型,1,177马力,汽油,4624,1859,1680,,前置四驱
DS 6 2016款 1.6T 雅致版THP160,长安标致雪铁龙,2018-01,3.26,自动,1.6T,12.40,22.50,广州,2016款,紧凑型,1,167马力,汽油,4553,1858,1610,,前置前驱
标致508 2013款 2.0L 两周年纪念 自动智享版,东风标致,2014-02,6.34,自动,2.0L,7.10,22.20,广州,2013款,中型,0,147马力,汽油,4826,1855,1465,,前置前驱
雪佛兰 科鲁兹 2016款 1.5L 手动精英版,上汽通用雪佛兰,2015-11,3.97,手动,1.5L,6.00,13.00,广州,2016款,紧凑型,0,114马力,汽油,4567,1786,1456,,前置前驱
雪佛兰 科帕奇 2011款 2.4 AT 7座豪华导航版(进口),雪佛兰(进口),,13.69,自动,2.4L,7.00,28.60,广州,2011款,中型,1,167马力,汽油,4673,1868,1756,,前置四驱
别克 英朗 2012款 XT 1.6T 时尚运动版,上汽通用别克,2012-06,13.63,自动,1.6T,5.00,18.60,广州,2012款,紧凑型,0,184马力,汽油,4419,1814,1487,,前置前驱
大众 朗逸 2013款 改款经典 1.6L 手动风尚版,上汽大众,2013-11,6.77,手动,1.6L,5.00,12.30,广州,2013款,紧凑型,0,110马力,汽油,4605,1765,1460,,前置前驱
吉利 帝豪GL 2018款 1.8L 自动精英智联型,吉利汽车,2017-12,2.29,自动,1.8L,7.43,10.50,广州,2018款,紧凑型,0,133马力,汽油,4725,1802,1478,,前置前驱
雪佛兰 科鲁兹 2013款 1.8L SE AT,上汽通用雪佛兰,2013-09,9.61,自动,1.8L,5.10,14.90,广州,2013款,紧凑型,0,147马力,汽油,4598,1797,1477,,前置前驱
比亚迪S7 2015款 2.0T 升级版 自动旗舰型,比亚迪,2015-01,5.17,自动,2.0T,5.80,15.20,广州,2015款,中型,1,205马力,汽油,4835,1855,1720,,前置前驱
丰田 凯美瑞 2012款 200G 经典豪华版,广汽丰田,2012-08,3.81,自动,2.0L,9.72,21.00,广州,2012款,中型,0,147马力,汽油,4825,1820,1485,,前置前驱
传祺GA3S视界 2014款 1.6L 手动精英版,广汽乘用车,2016-02,4.16,手动,1.6L,3.64,7.60,广州,2014款,紧凑型,0,122马力,汽油,4590,1790,1490,,前置前驱
传祺GS4 2015款 200T 手动精英版,广汽乘用车,2015-12,4.46,手动,1.3T,5.60,11.80,广州,2015款,紧凑型,1,137马力,汽油,4510,1852,1708,,前置前驱
大众 朗逸 2011款 1.6L 自动品雅版,上汽大众,2012-05,8.49,自动,1.6L,5.06,14.60,广州,2011款,紧凑型,0,105马力,汽油,4608,1743,1465,,前置前驱
别克 凯越 2013款 1.5L 自动经典型,上汽通用别克,2014-11,10.98,自动,1.5L,4.50,11.10,广州,2013款,紧凑型,0,113马力,汽油,4515,1725,1445,,前置前驱
宝马5系 2013款 520Li 典雅型,华晨宝马,2012-10,11.64,自动,2.0T,21.00,46.50,广州,2013款,中大型,0,184马力,汽油,5039,1860,1492,,前置后驱
别克 凯越 2015款 1.5L 自动经典型,上汽通用别克,2015-12,2.98,自动,1.5L,4.84,10.00,广州,2015款,紧凑型,0,113马力,汽油,4515,1725,1445,,前置前驱
现代 领动 2016款 1.6L 自动智炫·精英型,北京现代,2017-02,2.9,自动,1.6L,7.83,13.00,广州,2016款,紧凑型,0,130马力,汽油,4610,1800,1450,,前置前驱
丰田 威驰 2017款 1.5L CVT创行版,一汽丰田,2017-05,1.27,自动,1.5L,7.15,9.70,广州,2017款,小型,0,107马力,汽油,4420,1700,1490,,前置前驱
本田 奥德赛 2015款 2.4L 智享版,广汽本田,2015-01,4.35,自动,2.4L,18.20,29.00,广州,2015款,MPV,0,186马力,汽油,4830,1805,1695,,前置前驱
三菱 劲炫ASX 2013款 1.6L 手动两驱标准版,广汽三菱,2013-01,4.5,手动,1.6L,5.40,11.90,广州,2013款,紧凑型,1,124马力,汽油,4295,1770,1615,,前置前驱
奥迪Q5 2015款 40 TFSI 进取型,一汽-大众奥迪,2014-11,3.88,自动,2.0T,22.26,42.10,广州,2015款,中型,1,224马力,汽油,4629,1898,1655,,前置四驱
长安CS75 2016款 2.0L 手动豪华型 国V,长安汽车,2016-11,4.86,手动,2.0L,6.37,10.70,广州,2016款,紧凑型,1,158马力,汽油,4650,1850,1705,,前置前驱
奥迪A4L 2015款 35 TFSI 自动标准型,一汽-大众奥迪,2015-03,3.36,自动,2.0T,18.73,34.00,广州,2015款,中型,0,180马力,汽油,4761,1826,1439,,前置前驱
起亚 智跑 2015款 2.0L 自动两驱版DLX,东风悦达起亚,2015-11,6.93,自动,2.0L,8.33,8.67,广州,2015款,紧凑型,1,165马力,汽油,4450,1855,1660,,前置前驱
福特 福克斯 2013款 两厢经典 1.8L 手动时尚型,长安福特,2014-10,6.19,手动,1.8L,4.50,12.20,广州,2013款,紧凑型,0,124马力,汽油,4342,1840,1500,,前置前驱
日产 天籁 2013款 2.0L XL舒适版,东风日产,2014-04,6.26,自动,2.0L,11.23,20.20,广州,2013款,中型,0,141马力,汽油,4868,1830,1490,,前置前驱
哈弗H6 2015款 运动版 1.5T 自动两驱豪华型,长城汽车,2016-09,4.46,自动,1.5T,7.85,14.80,广州,2015款,紧凑型,1,150马力,汽油,4649,1852,1710,,前置前驱
日产 轩逸 2012款 经典 1.6XE 自动舒适版,东风日产,2015-12,10.3,自动,1.6L,5.94,11.90,广州,2012款,紧凑型,0,117马力,汽油,4665,1700,1505,,前置前驱
本田 歌诗图 2012款 2.4L 豪华版,广汽本田,2013-10,5.34,自动,2.4L,13.25,28.20,广州,2012款,中型,0,197马力,汽油,4995,1900,1560,,前置前驱
现代 悦动 2011款 1.6L 自动舒适型,北京现代,2015-04,8.88,自动,1.6L,5.11,5.35,广州,2011款,紧凑型,0,123马力,汽油,4543,1777,1490,,前置前驱
起亚 智跑 2012款 2.0L 自动两驱版GLS,东风悦达起亚,2011-11,9.45,自动,2.0L,6.20,20.90,广州,2012款,紧凑型,1,165马力,汽油,4440,1855,1660,,前置前驱
日产 逍客 2012款 2.0XL 火 CVT 2WD,东风日产,2013-12,5.22,自动,2.0L,7.68,7.98,广州,2012款,紧凑型,1,144马力,汽油,4315,1783,1606,,前置前驱
大众 迈腾 2013款 1.8TSI 豪华型,一汽-大众,2013-07,3.38,自动,1.8T,11.19,11.46,广州,2013款,中型,0,160马力,汽油,4865,1820,1475,,前置前驱
现代 全新胜达 2013款 2.4L 自动两驱智能型,北京现代,2013-09,3.64,自动,2.4L,10.14,10.59,广州,2013款,中型,1,189马力,汽油,4725,1880,1686,,前置前驱
长安CS35 2015款 1.6L 自动豪华型 国V,长安汽车,2015-06,7.7,自动,1.6L,4.32,10.20,广州,2015款,小型,1,125马力,汽油,4160,1810,1670,,前置前驱
丰田 花冠 2013款 1.6L 自动卓越版,一汽丰田,2014-12,6.24,自动,1.6L,5.91,11.80,广州,2013款,紧凑型,0,120马力,汽油,4555,1705,1490,,前置前驱
福特 蒙迪欧 2013款 1.5L GTDi180时尚型,长安福特,2015-11,5.39,自动,1.5T,11.09,11.51,广州,2013款,中型,0,181马力,汽油,4860,1854,1480,,前置前驱
日产 轩逸 2012款 1.8XL CVT豪华版,东风日产,2015-08,9.88,自动,1.8L,8.00,16.30,广州,2012款,紧凑型,0,139马力,汽油,4610,1760,1495,,前置前驱
本田 奥德赛 2015款 2.4L 至尊版,广汽本田,2016-09,3.87,自动,2.4L,20.00,32.50,广州,2015款,MPV,0,186马力,汽油,4830,1805,1695,,前置前驱
铃木 锋驭 2014款 1.6L CVT两驱精英型,长安铃木,2014-04,4.37,自动,1.6L,6.38,14.60,广州,2014款,小型,1,122马力,汽油,4300,1765,1585,,前置前驱
雪佛兰 爱唯欧 2011款 两厢 1.4L AT SL,上汽通用雪佛兰,2012-10,12.2,自动,1.4L,2.86,3.02,广州,2011款,小型,0,103马力,汽油,4039,1735,1517,,前置前驱
大众 速腾 2015款 230TSI 自动豪华型,一汽-大众,2016-12,4.61,自动,1.4T,10.44,18.50,广州,2015款,紧凑型,0,131马力,汽油,4655,1780,1453,,前置前驱
本田 锋范经典 2012款 1.5L 手动舒适版,广汽本田,2015-08,4.35,手动,1.5L,5.09,9.70,广州,2012款,小型,0,120马力,汽油,4422,1695,1470,,前置前驱
江淮 瑞风S3 2014款 1.5L CVT豪华智能型,江淮汽车,2014-12,6.86,自动,1.5L,3.86,4.11,广州,2014款,小型,1,113马力,汽油,4325,1765,1660,,前置前驱
宝马3系 2016款 320Li 时尚型,华晨宝马,2016-09,4.01,自动,2.0T,21.36,38.00,广州,2016款,中型,0,184马力,汽油,4753,1811,1453,,前置后驱
起亚 福瑞迪 2012款 1.6L AT GL 纪念版,东风悦达起亚,2013-11,7.54,自动,1.6L,4.50,11.80,广州,2012款,紧凑型,0,123马力,汽油,4530,1775,1460,,前置前驱
福特 福睿斯 2015款 1.5L 自动时尚型,长安福特,2017-11,2.38,自动,1.5L,7.50,13.00,广州,2015款,紧凑型,0,113马力,汽油,4587,1825,1490,,前置前驱
现代ix25 2015款 1.6L 自动两驱尊贵型DLX,北京现代,2015-10,5.12,自动,1.6L,8.50,17.00,广州,2015款,小型,1,125马力,汽油,4270,1780,1627,,前置前驱
丰田 威驰 2014款 1.5L 自动智臻版,一汽丰田,2016-07,4.3,自动,1.5L,5.86,6.22,广州,2014款,小型,0,107马力,汽油,4410,1700,1490,,前置前驱
日产 轩逸 2012款 经典 1.6XE 手动舒适版,东风日产,2015-05,11.33,手动,1.6L,5.00,10.80,广州,2012款,紧凑型,0,117马力,汽油,4665,1700,1505,,前置前驱
