title,brand,buy_time,km,speedbox,displacement,es_price,new_price,city,year_type,level,suv,horsepower,fuel,length,width,height,owners,drive 
本田 飞度 2018款 1.5L CVT舒适天窗版,广汽本田,2019-01,0.18,自动,1.5L,8.50,9.30,北京,2018款,小型,0,131马力,汽油,4096,1695,1525,,前置前驱
起亚 智跑 2012款 2.0L 自动两驱版GLS,东风悦达起亚,2013-11,8.59,自动,2.0L,8.30,20.90,北京,2012款,紧凑型,1,165马力,汽油,4440,1855,1660,,前置前驱
奥迪A3 2018款 30周年年型 Sportback 35 TFSI 时尚型,一汽-大众奥迪,2018-08,0.5,自动,1.4T,15.90,23.20,北京,2018款,紧凑型,0,150马力,汽油,4321,1785,1426,,前置前驱
沃尔沃XC60 2015款 T5 智进版,沃尔沃亚太,2015-02,6.78,自动,2.0T,20.00,43.10,北京,2015款,中型,1,245马力,汽油,4644,1891,1713,,前置前驱
日产 奇骏 2012款 2.5L CVT豪华版 4WD,东风日产,2013-07,4.95,自动,2.5L,10.00,26.00,北京,2012款,紧凑型,1,184马力,汽油,4635,1790,1785,,前置四驱
别克 君威 2014款 2.0L 精英时尚型,上汽通用别克,2014-08,8.73,自动,2.0L,9.00,21.00,北京,2014款,中型,0,154马力,汽油,4843,1856,1484,,前置前驱
哈弗H7 2016款 蓝标H7 2.0T 自动豪华型,长城汽车,2016-12,3.32,自动,2.0T,10.27,17.30,北京,2016款,中型,1,231马力,汽油,4700,1925,1718,,前置前驱
福特 翼虎 2015款 1.5L GTDi 四驱精英型,长安福特,2015-06,5.4,自动,1.5T,12.80,26.00,北京,2015款,紧凑型,1,181马力,汽油,4524,1838,1695,,前置四驱
奔驰C级 2015款 C 300 L 运动型,北京奔驰,2016-03,3.66,自动,2.0T,31.25,53.10,北京,2015款,中型,0,245马力,汽油,4783,1810,1442,,前置后驱
比亚迪S7 2016款 2.0T 自动旗舰型Plus,比亚迪,2016-06,3.98,自动,2.0T,7.80,15.90,北京,2016款,中型,1,205马力,汽油,4835,1855,1720,,前置前驱
北汽绅宝 绅宝X55 2016款 1.5T CVT豪华版,北京汽车,2018-01,1.75,自动,1.5T,7.10,13.00,北京,2016款,紧凑型,1,150马力,汽油,4405,1809,1685,,前置前驱
福特 福克斯 2012款 两厢 1.6L 自动风尚型,长安福特,2014-04,7.63,自动,1.6L,6.30,15.60,北京,2012款,紧凑型,0,125马力,汽油,4368,1823,1483,,前置前驱
大众 宝来 2011款 1.4T 手动舒适型,一汽-大众,2011-04,7.09,手动,1.4T,5.00,14.00,北京,2011款,紧凑型,0,131马力,汽油,4540,1775,1467,,前置前驱
奔驰GLA级 2015款 GLA 200 时尚型,北京奔驰,2015-10,2.3,自动,1.6T,20.00,31.50,北京,2015款,紧凑型,1,156马力,汽油,4431,1804,1532,,前置前驱
奔驰GLA级 2017款 GLA 200 动感型,北京奔驰,2017-09,0.93,自动,1.6T,25.00,29.50,北京,2017款,紧凑型,1,156马力,汽油,4449,1804,1535,,前置前驱
大众 迈腾 2013款 2.0TSI 豪华型,一汽-大众,2013-09,13.39,自动,2.0T,13.00,26.90,北京,2013款,中型,0,200马力,汽油,4865,1820,1475,,前置前驱
雪铁龙C4L 2013款 1.8L 自动劲智版,东风雪铁龙,2013-10,3.88,自动,1.8L,6.50,17.10,北京,2013款,紧凑型,0,139马力,汽油,4620,1780,1498,,前置前驱
斯柯达 晶锐 2011款 1.4L 手动晶灵版,上汽斯柯达,2011-09,10.19,手动,1.4L,3.00,9.50,北京,2011款,小型,0,86马力,汽油,3992,1642,1500,,前置前驱
大众POLO 2016款 1.4L 自动风尚型,上汽大众,2016-11,0.9,自动,1.4L,6.80,9.50,北京,2016款,小型,0,90马力,汽油,3970,1682,1462,,前置前驱
哈弗H1 2015款 1.5L 手动豪华型,长城汽车,2015-08,4.9,手动,1.5L,4.20,7.90,北京,2015款,小型,1,106马力,汽油,3898,1729,1621,,前置前驱
奔驰GLA级 2016款 GLA 200 时尚型,北京奔驰,2016-10,2.04,自动,1.6T,21.00,31.50,北京,2016款,紧凑型,1,156马力,汽油,4431,1804,1532,,前置前驱
雪佛兰 2016款 赛欧3 1.3L 手动舒适天窗版,上汽通用雪佛兰,2016-12,3.79,手动,1.3L,4.20,6.90,北京,2016款,小型,0,103马力,汽油,4300,1735,1504,,前置前驱
哈弗H6 2012款 1.5T 手动两驱尊贵型,长城汽车,2012-12,6.26,手动,1.5T,4.50,13.00,北京,2012款,紧凑型,1,150马力,汽油,4640,1825,1690,,前置前驱
雪铁龙 世嘉 2013款 三厢 1.6L 手动品享型,东风雪铁龙,2014-07,6.1,手动,1.6L,4.80,13.00,北京,2013款,紧凑型,0,117马力,汽油,4588,1773,1486,,前置前驱
现代 瑞纳 2010款 三厢 1.4L 手动舒适型GS,北京现代,2013-01,4.14,手动,1.4L,3.30,8.60,北京,2010款,小型,0,107马力,汽油,4340,1700,1460,,前置前驱
大众 帕萨特 2014款 1.8TSI DSG御尊版,上汽大众,2014-08,10.03,自动,1.8T,12.80,26.00,北京,2014款,中型,0,160马力,汽油,4870,1834,1472,,前置前驱
大众 朗逸 2015款 1.6L 自动舒适版,上汽大众,2015-11,4.99,自动,1.6L,8.00,14.90,北京,2015款,紧凑型,0,110马力,汽油,4605,1765,1460,,前置前驱
本田 奥德赛 2015款 2.4L 智享版,广汽本田,2015-02,4.63,自动,2.4L,20.00,29.00,北京,2015款,MPV,0,186马力,汽油,4830,1805,1695,,前置前驱
大众 迈腾 2015款 改款 1.8TSI 豪华型,一汽-大众,2015-09,6.41,自动,1.8T,14.50,25.30,北京,2015款,中型,0,160马力,汽油,4865,1820,1475,,前置前驱
长安CS75 2014款 1.8T 自动尊贵型 国IV,长安汽车,2015-03,6.23,自动,1.8T,7.00,15.60,北京,2014款,紧凑型,1,177马力,汽油,4650,1850,1705,,前置前驱
日产 天籁 2013款 2.0L XL舒适版,东风日产,2016-01,5.17,自动,2.0L,13.50,20.20,北京,2013款,中型,0,141马力,汽油,4868,1830,1490,,前置前驱
宝马5系 2014款 525Li 领先型,华晨宝马,2016-04,2.59,自动,2.0T,32.50,50.60,北京,2014款,中大型,0,218马力,汽油,5055,1860,1491,,前置后驱
奔驰C级 2011款 C 180K 经典型,北京奔驰,2011-12,11.3,自动,1.6T,10.30,33.40,北京,2011款,中型,0,156马力,汽油,4591,1770,1444,,前置后驱
福特 福睿斯 2015款 1.5L 手动舒适型,长安福特,2017-08,1.52,手动,1.5L,6.60,10.50,北京,2015款,紧凑型,0,113马力,汽油,4587,1825,1490,,前置前驱
宝马3系 2014款 320Li 时尚型,华晨宝马,2014-07,6.23,自动,2.0T,19.00,38.90,北京,2014款,中型,0,184马力,汽油,4734,1811,1453,,前置后驱
奔驰C级 2013款 C 260 CGI 优雅型,北京奔驰,2013-10,6.03,自动,1.8T,16.00,38.30,北京,2013款,中型,0,204马力,汽油,4581,1770,1448,,前置后驱
Smart smart fortwo 2012款 1.0 MHD 硬顶标准版,smart,2014-05,3.86,自动,1.0L,5.60,12.50,北京,2012款,微型,0,70马力,汽油,2695,1559,1565,,后置后驱
本田 奥德赛 2015款 2.4L 智享版,广汽本田,2014-11,8.27,自动,2.4L,18.50,29.00,北京,2015款,MPV,0,186马力,汽油,4830,1805,1695,,前置前驱
宝马5系 2013款 525Li 领先型,华晨宝马,2013-03,6.6,自动,2.0T,23.00,49.90,北京,2013款,中大型,0,218马力,汽油,5039,1860,1492,,前置后驱
奥迪Q3 2015款 30 TFSI 舒适型,一汽-大众奥迪,2016-01,2.03,自动,1.4T,18.00,31.50,北京,2015款,紧凑型,1,150马力,汽油,4385,1831,1589,,前置前驱
北汽绅宝 绅宝X65 2015款 2.0T 自动精英型,北京汽车,2015-06,4.08,自动,2.0T,6.00,14.10,北京,2015款,紧凑型,1,177马力,汽油,4654,1816,1680,,前置前驱
本田 凌派 2015款 1.8L 手动舒适版,广汽本田,2016-01,4.29,手动,1.8L,7.00,12.50,北京,2015款,紧凑型,0,139马力,汽油,4650,1750,1505,,前置前驱
宝马5系 2012款 530Li 豪华型,华晨宝马,2012-09,15.5,自动,3.0L,20.00,68.30,北京,2012款,中大型,0,258马力,汽油,5039,1860,1471,,前置后驱
奔驰 唯雅诺 2013款 3.0L 礼遇版,福建奔驰,2016-06,1.8,自动,3.0L,26.00,53.50,北京,2013款,MPV,0,224马力,汽油,4993,1901,1937,,前置后驱
路虎 揽胜极光 2018款 240PS SE DYNAMIC 智锐版,奇瑞捷豹路虎,2018-05,0.54,自动,2.0T,31.00,54.80,北京,2018款,中型,1,241马力,汽油,4370,1900,1635,,前置四驱
本田 思域 2016款 220TURBO CVT尊贵版,东风本田,2016-09,2.11,自动,1.5T,13.00,16.90,北京,2016款,紧凑型,0,177马力,汽油,4649,1800,1416,,前置前驱
大众CC 2015款 2.0TSI 至尊型,一汽-大众,2015-01,7.67,自动,2.0T,15.80,33.00,北京,2015款,中型,0,200马力,汽油,4812,1855,1417,,前置前驱
长城M4 2012款 1.5L 手动舒适型,长城汽车,2014-05,1.36,手动,1.5L,3.60,6.90,北京,2012款,小型,1,106马力,汽油,3961,1728,1617,,前置前驱
奔驰C级 2017款 C 200 L 运动版,北京奔驰,2017-06,0.52,自动,2.0T,29.70,38.40,北京,2017款,中型,0,184马力,汽油,4783,1810,1442,,前置后驱
长安 逸动 2016款 1.6L 手动风尚型,长安汽车,2018-01,0.68,手动,1.6L,5.50,7.60,北京,2016款,紧凑型,0,125马力,汽油,4620,1820,1510,,前置前驱
现代 朗动 2015款 1.6L 自动尊贵型,北京现代,2015-01,8.03,自动,1.6L,7.00,14.60,北京,2015款,紧凑型,0,128马力,汽油,4570,1775,1445,,前置前驱
日产 轩逸 2014款 1.6XV CVT尊享版,东风日产,2016-01,3.62,自动,1.6L,9.00,15.00,北京,2014款,紧凑型,0,126马力,汽油,4610,1760,1495,,前置前驱
大众 高尔夫 2015款 1.4TSI 自动豪华型,一汽-大众,2016-05,4.49,自动,1.4T,10.80,18.00,北京,2015款,紧凑型,0,131马力,汽油,4255,1799,1452,,前置前驱
大众 速腾 2017款 230TSI 自动舒适型,一汽-大众,2017-06,2.93,自动,1.4T,11.00,17.50,北京,2017款,紧凑型,0,131马力,汽油,4655,1780,1453,,前置前驱
别克 英朗 2011款 GT 1.8L 自动时尚版真皮款,上汽通用别克,2011-08,8.39,自动,1.8L,5.00,17.90,北京,2011款,紧凑型,0,147马力,汽油,4671,1815,1478,,前置前驱
斯柯达 明锐 2014款 1.6L 自动逸杰版,上汽斯柯达,2013-10,3.87,自动,1.6L,6.00,15.00,北京,2014款,紧凑型,0,105马力,汽油,4569,1769,1462,,前置前驱
本田CR-V 2013款 2.4L 四驱豪华版,东风本田,2013-04,3.73,自动,2.4L,15.00,26.00,北京,2013款,紧凑型,1,190马力,汽油,4550,1820,1685,,前置四驱
哈弗H6 2012款 1.5T 手动两驱精英型,长城汽车,2013-05,3.66,手动,1.5T,4.50,12.10,北京,2012款,紧凑型,1,150马力,汽油,4640,1825,1690,,前置前驱
福特 福克斯 2012款 三厢 1.6L 自动风尚型,长安福特,2014-04,4.89,自动,1.6L,7.00,15.60,北京,2012款,紧凑型,0,125马力,汽油,4534,1823,1483,,前置前驱
现代 途胜 2015款 1.6T 双离合两驱领先型,北京现代,2016-05,6.54,自动,1.6T,12.10,21.40,北京,2015款,紧凑型,1,177马力,汽油,4475,1850,1660,,前置前驱
起亚K2 2015款 三厢 1.4L MT GLS,东风悦达起亚,2015-08,1.84,手动,1.4L,5.00,8.50,北京,2015款,小型,0,107马力,汽油,4378,1700,1460,,前置前驱
标致308 2013款 1.6L 手动风尚型,东风标致,2014-05,8.21,手动,1.6L,4.50,12.40,北京,2013款,紧凑型,0,117马力,汽油,4558,1805,1505,,前置前驱
别克 昂科威 2016款 28T 四驱豪华型,上汽通用别克,2016-08,1.85,自动,2.0T,21.00,32.60,北京,2016款,中型,1,260马力,汽油,4667,1839,1694,,前置四驱
英菲尼迪ESQ 2014款 1.6T 率动版(进口),英菲尼迪(进口),2015-04,2.71,自动,1.6T,14.00,25.60,北京,2014款,小型,1,200马力,汽油,4170,1770,1570,,前置四驱
日产 逍客 2011款 2.0XV 雷 CVT 2WD,东风日产,2011-12,11.61,自动,2.0L,6.50,19.60,北京,2011款,紧凑型,1,144马力,汽油,4315,1783,1606,,前置前驱
斯柯达 晶锐 2012款 1.4L 自动晶灵版,上汽斯柯达,2013-09,2.83,自动,1.4L,4.60,10.80,北京,2012款,小型,0,86马力,汽油,4003,1642,1500,,前置前驱
标致307 2013款 1.6L 自动CROSS,东风标致,2013-11,2.39,自动,1.6L,5.00,12.50,北京,2013款,紧凑型,0,117马力,汽油,4249,1786,1556,,前置前驱
江淮 瑞风S3 2016款 1.5L 手动豪华型,江淮汽车,2016-02,5.24,手动,1.5L,4.20,7.60,北京,2016款,小型,1,113马力,汽油,4325,1765,1660,,前置前驱
别克 昂科拉 2015款 1.4T 自动两驱都市精英型,上汽通用别克,2015-10,4.39,自动,1.4T,7.10,16.30,北京,2015款,小型,1,140马力,汽油,4278,1774,1646,,前置前驱
大众 朗行 2015款 230TSI DSG舒适版,上汽大众,2016-08,1.67,自动,1.4T,8.50,16.30,北京,2015款,紧凑型,0,131马力,汽油,4445,1765,1485,,前置前驱
别克GL8 2014款 3.0L GT豪华商务豪雅版,上汽通用别克,2014-07,6.91,自动,3.0L,20.00,40.20,北京,2014款,MPV,0,258马力,汽油,5266,1878,1800,,前置前驱
雪铁龙 世嘉 2013款 三厢 1.6L 自动品尚型,东风雪铁龙,2015-05,5.46,自动,1.6L,5.00,12.80,北京,2013款,紧凑型,0,117马力,汽油,4588,1773,1486,,前置前驱
别克 君越 2011款 2.4L SIDI豪雅版,上汽通用别克,2011-07,9.15,自动,2.4L,7.12,27.70,北京,2011款,中型,0,186马力,汽油,5000,1858,1497,,前置前驱
福特 福克斯 2012款 两厢 2.0L 自动豪华运动型,长安福特,2014-06,4.6,自动,2.0L,7.50,17.70,北京,2012款,紧凑型,0,170马力,汽油,4368,1823,1483,,前置前驱
福特 蒙迪欧 2013款 1.5L GTDi180时尚型,长安福特,2016-04,9.76,自动,1.5T,11.50,20.60,北京,2013款,中型,0,181马力,汽油,4860,1854,1480,,前置前驱
江淮 瑞风S3 2014款 1.5L 手动豪华智能型,江淮汽车,2015-08,2.53,手动,1.5L,4.00,8.10,北京,2014款,小型,1,113马力,汽油,4325,1765,1660,,前置前驱
铃木 锋驭 2014款 1.6L 手动两驱精英型,长安铃木,2014-11,6.01,手动,1.6L,5.70,13.50,北京,2014款,小型,1,122马力,汽油,4300,1765,1585,,前置前驱
斯柯达 明锐 2013款 1.6L 自动逸俊版,上汽斯柯达,2012-12,3.58,自动,1.6L,6.50,16.20,北京,2013款,紧凑型,0,105马力,汽油,4569,1769,1462,,前置前驱
丰田 汉兰达 2017款 2.0T 四驱豪华版 7座,广汽丰田,2017-12,1.04,自动,2.0T,28.30,32.30,北京,2017款,中型,1,220马力,汽油,4855,1925,1720,,前置四驱
别克 昂科威 2016款 20T 两驱精英型,上汽通用别克,2015-11,12.22,自动,1.5T,13.33,25.60,北京,2016款,中型,1,169马力,汽油,4667,1839,1660,,前置前驱
铃木 天语 SX4 2012款 1.6L 手动锐骑型,长安铃木,2012-06,4.29,手动,1.6L,3.50,9.70,北京,2012款,紧凑型,0,109马力,汽油,4135,1755,1605,,前置前驱
丰田 锐志 2012款 2.5V 风度菁英炫装版,一汽丰田,2013-04,10.22,自动,2.5L,12.72,25.80,北京,2012款,中型,0,193马力,汽油,4735,1795,1450,,前置后驱
大众POLO 2011款 1.4L 自动致酷版,上汽大众,2012-02,7.7,自动,1.4L,4.50,12.90,北京,2011款,小型,0,86马力,汽油,3970,1682,1462,,前置前驱
别克 君威 2015款 2.0L 领先时尚型,上汽通用别克,2015-03,5.73,自动,2.0L,9.00,19.40,北京,2015款,中型,0,154马力,汽油,4843,1856,1484,,前置前驱
斯柯达 速派 2016款 TSI330 DSG创行版,上汽斯柯达,2017-07,3.13,自动,1.8T,13.60,21.70,北京,2016款,中型,0,180马力,汽油,4861,1865,1489,,前置前驱
起亚KX5 2016款 1.6T 自动两驱DLX,东风悦达起亚,2016-10,2.95,自动,1.6T,11.80,19.20,北京,2016款,紧凑型,1,177马力,汽油,4480,1855,1655,,前置前驱
日产 天籁 2014款 2.5L XL Upper科技版,东风日产,2015-04,8.04,自动,2.5L,11.80,22.80,北京,2014款,中型,0,186马力,汽油,4868,1830,1490,,前置前驱
MINI Countryman 2012款 1.6T COOPER S,MINI,2013-03,7.06,自动,1.6T,14.70,36.80,北京,2012款,紧凑型,1,184马力,汽油,4110,1789,1576,,前置前驱
日产 天籁 2016款 改款 2.0L XL舒适版,东风日产,2017-03,8.22,自动,2.0L,13.50,20.30,北京,2016款,中型,0,150马力,汽油,4891,1830,1490,,前置前驱
大众 桑塔纳 2015款 1.6L 自动舒适版,上汽大众,2016-03,1.93,自动,1.6L,7.50,12.40,北京,2015款,紧凑型,0,110马力,汽油,4473,1706,1469,,前置前驱
标致3008 2016款 2.0L 自动经典版,东风标致,2017-08,4.34,自动,2.0L,10.00,16.60,北京,2016款,紧凑型,1,147马力,汽油,4435,1840,1652,,前置前驱
北汽绅宝 绅宝D50 2014款 1.5L 手动舒适版,北京汽车,2015-07,3.23,手动,1.5L,3.98,8.90,北京,2014款,紧凑型,0,113马力,汽油,4582,1794,1486,,前置前驱
斯柯达 速派 2013款 1.4TSI DSG名仕版,上汽斯柯达,2015-08,2.24,自动,1.4T,10.00,21.30,北京,2013款,中型,0,131马力,汽油,4834,1817,1462,,前置前驱
福特 翼搏 2017款 1.5L 自动风尚型,长安福特,2016-06,3.57,自动,1.5L,7.00,12.40,北京,2017款,小型,1,110马力,汽油,4280,1785,1658,,前置前驱
路虎 揽胜极光 2015款 2.0T 五门致享版,奇瑞捷豹路虎,2015-01,4.07,自动,2.0T,28.00,59.90,北京,2015款,中型,1,241马力,汽油,4365,1900,1635,,前置四驱
大众 途安 2013款 1.4T 自动舒适版5座,上汽大众,2014-01,10.53,自动,1.4T,8.80,19.70,北京,2013款,MPV,0,131马力,汽油,4395,1794,1658,,前置前驱
长安 奔奔mini 2012款 1.0L IMT导航版 国IV,长安汽车,2013-01,3.84,自动,1.0L,1.60,5.30,北京,2012款,微型,0,69马力,汽油,3580,1570,1490,,前置前驱
别克 昂科拉 2015款 1.4T 自动两驱都市精英型,上汽通用别克,2015-11,4.65,自动,1.4T,7.58,16.30,北京,2015款,小型,1,140马力,汽油,4278,1774,1646,,前置前驱
福特 翼搏 2013款 1.5L 自动风尚型,长安福特,,3.43,自动,1.5L,6.00,12.20,北京,2013款,小型,1,110马力,汽油,4280,1785,1658,,前置前驱
长安 逸动 2016款 1.6L 自动俊酷型,长安汽车,2016-09,4.35,自动,1.6L,5.60,8.90,北京,2016款,紧凑型,0,125马力,汽油,4425,1815,1505,,前置前驱
奔驰C级 2015款 C 260 L,北京奔驰,2015-09,4.37,自动,2.0T,30.00,52.00,北京,2015款,中型,0,211马力,汽油,4783,1810,1442,,前置后驱
宝马5系 2014款 520Li 典雅型,华晨宝马,2014-09,6.17,自动,2.0T,27.00,47.30,北京,2014款,中大型,0,184马力,汽油,5055,1860,1491,,前置后驱
大众 朗逸 2013款 1.6L 自动舒适版,上汽大众,2013-04,5.5,自动,1.6L,7.00,15.00,北京,2013款,紧凑型,0,105马力,汽油,4605,1765,1460,,前置前驱
雷克萨斯CT 2013款 CT200h 舒适版,雷克萨斯,2013-10,3.87,自动,1.8L,15.00,30.90,北京,2013款,紧凑型,0,99马力,油电混合,4320,1765,1440,,前置前驱
福特 福克斯 2012款 三厢 1.6L 自动风尚型,长安福特,2013-06,4.24,自动,1.6L,5.70,15.60,北京,2012款,紧凑型,0,125马力,汽油,4534,1823,1483,,前置前驱
斯柯达 明锐 2013款 1.6L 自动逸俊版,上汽斯柯达,2013-06,11.24,自动,1.6L,6.00,16.20,北京,2013款,紧凑型,0,105马力,汽油,4569,1769,1462,,前置前驱
日产 骐达 2011款 1.6T 手动致酷版,东风日产,2013-07,8.41,手动,1.6T,6.50,16.20,北京,2011款,紧凑型,0,190马力,汽油,4295,1760,1520,,前置前驱
马自达CX-5 2015款 2.5L 自动四驱旗舰型,长安马自达,2016-12,3.79,自动,2.5L,16.00,26.70,北京,2015款,紧凑型,1,196马力,汽油,4555,1840,1710,,前置四驱
雪佛兰 迈锐宝 2013款 2.0L 自动豪华版,上汽通用雪佛兰,2013-04,7.24,自动,2.0L,8.00,19.70,北京,2013款,中型,0,154马力,汽油,4869,1854,1472,,前置前驱
海马S5 2015款 1.6L 手动豪华型天窗版,海马汽车,2017-01,0.41,手动,1.6L,6.10,9.30,北京,2015款,紧凑型,1,122马力,汽油,4358,1823,1630,,前置前驱
宝马5系 2014款 530Li 领先型,华晨宝马,2013-12,5.2,自动,3.0L,28.50,61.50,北京,2014款,中大型,0,258马力,汽油,5047,1860,1491,,前置后驱
奔驰A级 2013款 A 180 时尚型(进口),奔驰(进口),2013-08,7.7,自动,1.6T,12.50,27.40,北京,2013款,紧凑型,0,122马力,汽油,4292,1780,1433,,前置前驱
起亚K3 2013款 1.6L 自动GLS,东风悦达起亚,2013-06,5.19,自动,1.6L,6.60,13.50,北京,2013款,紧凑型,0,128马力,汽油,4600,1780,1445,,前置前驱
宝马5系 2014款 525Li 豪华设计套装,华晨宝马,2016-03,8.24,自动,2.0T,29.00,54.20,北京,2014款,中大型,0,218马力,汽油,5055,1860,1491,,前置后驱
荣威350 2010款 350S 1.5L 手动迅驰版,上汽集团,2011-07,5.29,手动,1.5L,2.80,9.70,北京,2010款,紧凑型,0,109马力,汽油,4521,1788,1492,,前置前驱
雪佛兰 科鲁兹 2013款 1.6L SE MT,上汽通用雪佛兰,2014-12,4.42,手动,1.6L,4.50,13.00,北京,2013款,紧凑型,0,121马力,汽油,4598,1797,1477,,前置前驱
大众 速腾 2011款 1.4TSI 自动豪华型,一汽-大众,2011-04,9.77,自动,1.4T,4.75,18.40,北京,2011款,紧凑型,0,131马力,汽油,4544,1760,1461,,前置前驱
标致408 2014款 1.8L 自动豪华版,东风标致,2015-09,3.56,自动,1.8L,8.50,16.20,北京,2014款,紧凑型,0,139马力,汽油,4750,1820,1488,,前置前驱
起亚K5 2012款 2.0L 自动DLX,东风悦达起亚,2013-04,11.13,自动,2.0L,8.50,20.50,北京,2012款,中型,0,162马力,汽油,4845,1830,1460,,前置前驱
起亚K3 2015款 1.6L 手动GL,东风悦达起亚,2015-04,11.11,手动,1.6L,4.90,11.20,北京,2015款,紧凑型,0,128马力,汽油,4600,1780,1445,,前置前驱
现代 瑞奕 2014款 1.4L 自动GLX,北京现代,2015-10,2.47,自动,1.4L,4.60,9.50,北京,2014款,小型,0,107马力,汽油,4120,1700,1460,,前置前驱
奔驰E级 2011款 E 260 CGI Coupe(进口),奔驰(进口),2012-05,5.81,自动,1.8T,17.20,67.10,北京,2011款,中大型,0,204马力,汽油,4701,1786,1393,,前置后驱
现代 全新胜达 2015款 2.0T 自动四驱智能型 5座,北京现代,2016-03,1.98,自动,2.0T,14.00,27.10,北京,2015款,中型,1,245马力,汽油,4725,1880,1686,,前置四驱
奔驰E级 2015款 E 260 L,北京奔驰,2015-05,2.9,自动,2.0T,32.50,53.00,北京,2015款,中大型,0,211马力,汽油,5024,1854,1477,,前置后驱
标致408 2014款 1.8L 手动领先版,东风标致,2017-02,4.57,手动,1.8L,6.50,14.10,北京,2014款,紧凑型,0,139马力,汽油,4750,1820,1488,,前置前驱
凯迪拉克CT6 2016款 28T 精英型,上汽通用凯迪拉克,2016-09,3.9,自动,2.0T,28.00,51.00,北京,2016款,中大型,0,276马力,汽油,5179,1879,1492,,前置后驱
福特 锐界 2015款 2.0T GTDi 两驱豪锐型,长安福特,2015-08,11.87,自动,2.0T,18.50,32.50,北京,2015款,中型,1,245马力,汽油,4878,1925,1770,,前置前驱
大众 迈腾 2016款 1.8TSI 智享领先型,一汽-大众,2016-09,3.18,自动,1.8T,14.81,15.64,北京,2016款,中型,0,160马力,汽油,4865,1820,1475,,前置前驱
福特 福克斯 2017款 三厢 1.6L 自动风尚型智行版,长安福特,2016-12,1.96,自动,1.6L,9.00,15.10,北京,2017款,紧凑型,0,125马力,汽油,4534,1823,1483,,前置前驱
哈弗H6 2017款 蓝标 运动版 1.5T 自动两驱豪华型,长城汽车,2017-07,2.44,自动,1.5T,9.00,13.20,北京,2017款,紧凑型,1,150马力,汽油,4681,1827,1710,,前置前驱
荣威RX5 2016款 30T 两驱自动互联网智享版,上汽集团,2017-11,3.51,自动,2.0T,11.00,18.10,北京,2016款,紧凑型,1,220马力,汽油,4545,1855,1719,,前置前驱
福特 翼虎 2013款 1.6L GTDi 两驱风尚型,长安福特,2014-11,7.96,自动,1.6T,11.00,23.60,北京,2013款,紧凑型,1,177马力,汽油,4524,1838,1685,,前置前驱
马自达6 2012款 2.0L 自动时尚型,一汽马自达,2012-11,7.67,自动,2.0L,6.00,19.50,北京,2012款,中型,0,147马力,汽油,4670,1780,1435,,前置前驱
吉利 博越 2016款 1.8TD 自动智慧型,吉利汽车,2017-04,1.84,自动,1.8T,10.15,15.20,北京,2016款,紧凑型,1,184马力,汽油,4519,1831,1694,,前置前驱
北汽绅宝 绅宝D50 2014款 1.5L CVT标准版,北京汽车,2015-04,4.21,自动,1.5L,3.60,9.70,北京,2014款,紧凑型,0,113马力,汽油,4582,1794,1486,,前置前驱
东风风行 菱智 2016款 M5 2.0L 7座短轴豪华型,东风风行,2016-05,2,手动,2.0L,5.30,10.80,北京,2016款,MPV,0,121马力,汽油,4715,1720,1950,,前置后驱
别克 君威 2010款 2.0L 世博版,上汽通用别克,2011-02,13.87,自动,2.0L,5.80,22.10,北京,2010款,中型,0,147马力,汽油,4830,1856,1484,,前置前驱
别克GL8 2014款 2.4L 经典版,上汽通用别克,2015-04,8.77,自动,2.4L,12.00,22.70,北京,2014款,MPV,0,167马力,汽油,5213,1847,1750,,前置前驱
沃尔沃XC60 2017款 T5 AWD 智进升级版,沃尔沃亚太,2017-09,2.74,自动,2.0T,30.00,43.30,北京,2017款,中型,1,245马力,汽油,4644,1891,1713,,前置四驱
大众 捷达 2015款 质惠版 1.4L 手动舒适型,一汽-大众,2016-09,4.1,手动,1.4L,5.50,9.80,北京,2015款,紧凑型,0,90马力,汽油,4487,1706,1470,,前置前驱
宝马X1 2013款 sDrive18i 时尚型,华晨宝马,2014-05,4.82,自动,2.0L,15.50,30.90,北京,2013款,紧凑型,1,150马力,汽油,4477,1798,1577,,前置后驱
别克GL8 2014款 2.4L 经典版,上汽通用别克,2016-09,4.1,自动,2.4L,13.80,22.70,北京,2014款,MPV,0,167马力,汽油,5213,1847,1750,,前置前驱
现代 名图 2016款 1.8L 自动尊贵型DLX,北京现代,2016-04,9.76,自动,1.8L,9.50,17.30,北京,2016款,中型,0,143马力,汽油,4710,1820,1470,,前置前驱
日产 奇骏 2010款 2.5L CVT至尊版 4WD,东风日产,2011-10,5.89,自动,2.5L,9.00,29.30,北京,2010款,紧凑型,1,184马力,汽油,4653,1785,1770,,前置四驱
丰田 RAV4 2011款 2.0L 自动豪华版,一汽丰田,2012-07,7.74,自动,2.0L,9.50,24.90,北京,2011款,紧凑型,1,150马力,汽油,4630,1855,1720,,前置前驱
现代 朗动 2015款 1.6L 自动领先型,北京现代,2016-04,3.16,自动,1.6L,7.20,13.90,北京,2015款,紧凑型,0,128马力,汽油,4570,1775,1445,,前置前驱
奔驰C级 2015款 C 180 L 运动型,北京奔驰,2016-04,5.04,自动,1.6T,24.58,35.40,北京,2015款,中型,0,156马力,汽油,4783,1810,1442,,前置后驱
