Direction,Elevator,Floor,Garden,Id,Layout,Price,Region,Renovation,Size,Year
南北,无电梯,高楼层(共6层),三林苑,782,2室2厅,330.0,浦东,简装,71.88,1995.0
南,有电梯,中楼层(共32层),亚都国际名园,783,2室2厅,1075.0,徐汇,精装,112.45,1995.0
南北,有电梯,低楼层(共18层),东方帕堤欧,784,3室2厅,330.0,宝山,精装,84.85,1995.0
南,无电梯,高楼层(共6层),航华四村,785,2室1厅,240.0,闵行,简装,54.03,1995.0
西南,有电梯,中楼层(共8层),新家坡园景苑,786,3室2厅,888.0,黄浦,精装,109.65,1995.0
南,有电梯,中楼层(共25层),花木绿城锦绣兰庭,787,3室2厅,1580.0,浦东,精装,158,1995.0
东南北,有电梯,低楼层(共37层),东方巴黎,788,2室1厅,980.0,徐汇,精装,86.79,1995.0
东南,有电梯,低楼层(共32层),瑞虹新城(一期),789,2室2厅,635.0,虹口,精装,72.06,1995.0
南北,有电梯,中楼层(共14层),阳城书院,790,2室2厅,620.0,上海周边,精装,92.53,1995.0
南,有电梯,高楼层(共24层),东明苑,791,2室1厅,470.0,浦东,其他,78.1,1995.0
南,有电梯,中楼层(共20层),绿地清猗园(威廉公馆),792,2室2厅,425.0,嘉定,毛坯,86.33,1995.0
南,有电梯,低楼层(共20层),江临天下,793,3室2厅,1245.0,浦东,精装,125.34,1995.0
南,有电梯,低楼层(共31层),百汇园,794,2室2厅,1550.0,徐汇,精装,132.91,1995.0
南,有电梯,低楼层(共10层),上海花城,795,2室2厅,710.0,长宁,精装,102.62,1995.0
南,有电梯,中楼层(共25层),上海绿城,796,3室2厅,1110.0,浦东,简装,127.49,1995.0
南,有电梯,高楼层(共35层),徐汇世家花园,797,3室2厅,990.0,徐汇,其他,122.16,1995.0
南,有电梯,中楼层(共16层),城中花园,798,3室2厅,510.0,浦东,简装,143,1995.0
东北,有电梯,低楼层(共29层),新领地,799,3室2厅,480.0,浦东,精装,125.65,1995.0
南,,中楼层(共26层),骏丰玲珑坊,800,2室1厅,275.0,嘉定,其他,73.99,1995.0
南,有电梯,低楼层(共18层),汇锦城二期,801,3室2厅,255.0,浦东,精装,90.95,1995.0
南,有电梯,高楼层(共11层),大唐盛世花园,802,2室2厅,1100.0,浦东,精装,100.73,1995.0
南,有电梯,中楼层(共16层),歌林春天馨园,803,2室2厅,755.0,闸北,精装,100.85,1995.0
南,,高楼层(共34层),中环和乐苑,804,2室1厅,420.0,杨浦,简装,64.58,1995.0
南北,有电梯,高楼层(共21层),绿地海珀黄浦,805,3室2厅,1350.0,黄浦,精装,104.59,1995.0
南,无电梯,高楼层(共6层),川杨新苑(四期),806,2室2厅,350.0,浦东,简装,87.69,1995.0
南,有电梯,中楼层(共25层),日月星辰,807,2室2厅,750.0,普陀,精装,97.35,1995.0
南,无电梯,中楼层(共6层),丰庄十四街坊,808,2室1厅,280.0,嘉定,简装,65.58,1995.0
南北,有电梯,低楼层(共18层),绿地世纪城(二期),809,2室2厅,758.0,普陀,精装,93.83,1995.0
南,,中楼层(共17层),崧泽华城佳福雅苑,810,2室1厅,210.0,青浦,精装,74.54,1995.0
南,无电梯,高楼层(共6层),羽北小区,811,2室1厅,568.0,浦东,精装,69.88,1995.0
南,无电梯,高楼层(共6层),和平小区(徐汇),812,2室1厅,330.0,徐汇,其他,66.18,1995.0
南,无电梯,高楼层(共6层),当代高邸,813,2室1厅,348.0,宝山,其他,68.4,1995.0
南北,有电梯,中楼层(共26层),绿地世纪城(二期),814,3室2厅,878.0,普陀,精装,115.64,1995.0
南北,有电梯,中楼层(共26层),公馆77,815,3室2厅,1950.0,黄浦,精装,174.97,1995.0
南,无电梯,高楼层(共6层),金杨七街坊,816,2室1厅,295.0,浦东,简装,65.44,1995.0
南,无电梯,高楼层(共5层),控江路740弄,817,2室0厅,245.0,杨浦,简装,46.68,1995.0
南,无电梯,中楼层(共6层),芙蓉小区,818,3室1厅,399.0,长宁,简装,65.1,1995.0
南,,中楼层(共11层),绿地时代嘉苑,819,3室2厅,255.0,青浦,毛坯,103.31,1995.0
南,无电梯,高楼层(共6层),佳虹小区,820,2室1厅,309.0,浦东,简装,71.84,1995.0
南,无电梯,高楼层(共6层),古美一村,821,3室1厅,420.0,闵行,毛坯,83.12,1995.0
南北,有电梯,低楼层(共11层),阳城贵都,822,2室2厅,625.0,上海周边,精装,97.45,1995.0
南,有电梯,中楼层(共8层),佳宝新村,823,2室1厅,298.0,闵行,其他,64.55,1995.0
南,有电梯,高楼层(共24层),静安河滨花园,824,3室2厅,1150.0,静安,精装,143.33,1995.0
南,有电梯,低楼层(共18层),摩登堂,825,3室2厅,640.0,闵行,精装,91.77,1995.0
南北,有电梯,中楼层(共11层),银河新都,826,2室2厅,348.0,闵行,简装,76.88,1995.0
南,有电梯,高楼层(共31层),慧芝湖花园,827,3室2厅,1280.0,闸北,精装,141.3,1995.0
南,有电梯,低楼层(共34层),绿地世纪城(一期),828,3室2厅,898.0,普陀,精装,109.51,1995.0
南,无电梯,低楼层(共6层),长海一村,829,2室1厅,325.0,杨浦,简装,63.58,1995.0
南,无电梯,高楼层(共6层),中化新村,830,2室0厅,350.0,普陀,简装,50.98,1995.0
南,无电梯,中楼层(共6层),滨江雅苑,831,2室2厅,498.0,宝山,其他,92.7,1995.0
南北,有电梯,中楼层(共21层),安源小区,832,3室1厅,543.0,闸北,简装,93.89,1995.0
南,有电梯,低楼层(共7层),大华颐和华城(公寓),833,2室2厅,535.0,普陀,精装,98.66,1995.0
南,有电梯,高楼层(共18层),旭辉华庭,834,2室2厅,278.0,嘉定,精装,74.94,1995.0
南,无电梯,高楼层(共6层),水霞小区,835,2室1厅,375.0,长宁,精装,54.42,1995.0
东南,无电梯,中楼层(共6层),爱建小区,836,2室1厅,340.0,长宁,简装,52,1995.0
南,无电梯,中楼层(共7层),宛平南路65弄,837,2室0厅,370.0,徐汇,简装,51.32,1995.0
南,有电梯,低楼层(共12层),江虹花园,838,4室2厅,495.0,松江,精装,158.7,1995.0
南,无电梯,中楼层(共6层),南华二村(嘉定),839,2室2厅,270.0,嘉定,精装,78.41,1995.0
南,无电梯,高楼层(共6层),国顺路300弄,840,2室0厅,308.0,杨浦,简装,50.96,1995.0
南,有电梯,中楼层(共14层),紫晶苑,841,1室2厅,275.0,浦东,其他,60.89,1995.0
南,有电梯,低楼层(共13层),四季晶园,842,2室2厅,859.0,长宁,精装,111.74,1995.0
南,无电梯,高楼层(共6层),红梅小区(嘉定),843,2室1厅,158.0,嘉定,其他,64.6,1995.0
南,有电梯,高楼层(共16层),绿地崴廉公寓,844,2室2厅,515.0,浦东,精装,99.49,1995.0
南北,无电梯,低楼层(共6层),德州三村,845,2室1厅,265.0,浦东,简装,49.69,1995.0
南,,低楼层(共32层),冠浦花园,846,3室2厅,935.0,黄浦,简装,152.13,1995.0
南,有电梯,高楼层(共39层),瑞虹新城(一期),847,2室2厅,760.0,虹口,简装,96.11,1995.0
南,有电梯,中楼层(共13层),城市经典(四期),848,2室2厅,690.0,浦东,其他,105.73,1995.0
南北,有电梯,中楼层(共7层),聚缘北庭,849,2室1厅,210.0,闵行,毛坯,75.04,1995.0
南北,无电梯,高楼层(共5层),浦江世博家园九街坊,850,2室2厅,290.0,闵行,毛坯,75.43,1995.0
南,有电梯,高楼层(共24层),金鹏花园,851,3室1厅,638.0,杨浦,简装,101.17,1995.0
南,无电梯,高楼层(共6层),泰宝华庭(公寓),852,4室2厅,1560.0,杨浦,精装,180,1995.0
西南,有电梯,中楼层(共29层),三和花园,853,3室2厅,965.0,静安,简装,126.24,1995.0
南,有电梯,高楼层(共13层),广洋新景苑(公寓),854,3室2厅,1280.0,浦东,毛坯,149.3,1995.0
西南,有电梯,中楼层(共17层),同济融创玫瑰公馆,855,1室1厅,365.0,闵行,精装,64.07,1995.0
南北,有电梯,高楼层(共16层),红旗教师公寓,856,2室2厅,560.0,徐汇,简装,71.05,1995.0
南,有电梯,低楼层(共11层),汇秀景苑二街坊,857,1室1厅,152.0,闵行,精装,55.9,1995.0
西南,有电梯,中楼层(共29层),三九大厦,858,2室1厅,465.0,虹口,精装,98.09,1995.0
南,无电梯,中楼层(共6层),金台三居,859,2室1厅,378.0,浦东,精装,73.43,1995.0
南,无电梯,中楼层(共7层),张家浜小区,860,1室0厅,226.0,杨浦,简装,36.92,1995.0
南,有电梯,低楼层(共16层),阳光园(二期)(三期),861,3室2厅,290.0,奉贤,精装,142.45,1995.0
南,,低楼层(共24层),星晓家园,862,3室2厅,410.0,浦东,精装,113.43,1995.0
南,有电梯,中楼层(共8层),思南公馆,863,3室2厅,3400.0,黄浦,精装,212,1995.0
东,无电梯,低楼层(共7层),双阳一村,864,1室1厅,240.0,杨浦,精装,47.17,1995.0
南,有电梯,低楼层(共25层),远中风华园(公寓),865,1室2厅,795.0,静安,精装,73.67,1995.0
南,有电梯,低楼层(共7层),南国花园,866,4室2厅,580.0,闵行,精装,137.21,1995.0
南,有电梯,中楼层(共11层),证大家园(一期),867,2室2厅,670.0,浦东,精装,89.47,1995.0
南,无电梯,中楼层(共6层),莘闵花园,868,2室2厅,355.0,闵行,精装,98.1,1995.0
南,有电梯,高楼层(共22层),阳光四季公寓,869,3室2厅,1588.0,徐汇,简装,182.39,1995.0
南,无电梯,中楼层(共6层),建设公寓,870,3室2厅,650.0,杨浦,精装,129.38,1995.0
南西南,,低楼层(共29层),金桥花园,871,3室2厅,810.0,长宁,精装,106.83,1995.0
南北,无电梯,高楼层(共7层),三皇桥小区,872,3室2厅,277.0,嘉定,简装,123,1995.0
南,有电梯,高楼层(共31层),仁恒滨江园,873,2室2厅,1350.0,浦东,简装,118.57,1995.0
南,有电梯,低楼层(共30层),仁恒河滨城(二期),874,3室2厅,1488.0,浦东,精装,151.86,1995.0
南,有电梯,低楼层(共8层),尚东国际名园,875,3室2厅,1130.0,浦东,精装,135.28,1995.0
南,有电梯,高楼层(共18层),华丽家族花园,876,5室3厅,2900.0,浦东,精装,300.03,1995.0
189.7平米,,3层2005年建板楼),万科蓝山,877,联排别墅,1260.0,浦东,南,4室3厅,
南,有电梯,低楼层(共43层),盛大金磐,878,3室2厅,2300.0,浦东,精装,194.43,1995.0
南,有电梯,中楼层(共8层),海怡别墅(公寓),879,4室2厅,1450.0,浦东,其他,204.89,1995.0
南,有电梯,中楼层(共8层),沙田花园,880,2室2厅,695.0,普陀,精装,87.46,1995.0
南北,有电梯,中楼层(共14层),中房樱桃苑,881,3室2厅,950.0,浦东,精装,134.21,1995.0
南,无电梯,高楼层(共6层),华唐苑,882,3室2厅,435.0,闵行,简装,112,1995.0
南,有电梯,低楼层(共17层),中环国际公寓(二期),883,2室2厅,480.0,宝山,毛坯,82.98,1995.0
南,无电梯,低楼层(共6层),静安新城二区,884,2室1厅,370.0,闵行,精装,65.02,1995.0
南,无电梯,低楼层(共6层),虹仙小区,885,1室1厅,260.0,长宁,简装,48.12,1995.0
东南,无电梯,中楼层(共6层),管弄四街坊,886,1室1厅,235.0,普陀,简装,42.39,1995.0
南北,无电梯,高楼层(共6层),共富四村,887,2室2厅,336.0,宝山,精装,88.48,1995.0
南,有电梯,高楼层(共12层),海棠苑,888,3室2厅,750.0,普陀,精装,140.62,1995.0
南,无电梯,中楼层(共6层),茶陵小区,889,2室1厅,455.0,徐汇,精装,64.45,1995.0
南,有电梯,低楼层(共12层),东泉苑小区,890,2室1厅,360.0,普陀,精装,66.29,1995.0
西南,有电梯,低楼层(共30层),国信世纪海景,891,3室2厅,1920.0,浦东,精装,196.42,1995.0
南,有电梯,低楼层(共14层),绿庭尚城,892,4室2厅,555.0,松江,其他,123.32,1995.0
南,有电梯,中楼层(共18层),星纳家园,893,1室1厅,200.0,浦东,毛坯,52,1995.0
南,,中楼层(共18层),开元地中海,894,1室1厅,135.0,松江,精装,43.63,1995.0
南北,有电梯,高楼层(共30层),仁恒河滨城(二期),895,3室2厅,1295.0,浦东,精装,151.86,1995.0
南,有电梯,高楼层(共18层),海逸公寓,896,3室2厅,939.0,长宁,精装,132.42,1995.0
南,无电梯,高楼层(共6层),上钢十村,897,2室1厅,260.0,浦东,其他,52.01,1995.0
南,无电梯,中楼层(共6层),吉浦路615弄,898,2室1厅,265.0,宝山,其他,62.79,1995.0
南,无电梯,高楼层(共6层),普乐三村,899,1室1厅,180.0,闵行,简装,46.57,1995.0
南北,有电梯,低楼层(共12层),明日新苑,900,2室2厅,385.0,嘉定,简装,89.35,1995.0
南,无电梯,高楼层(共6层),保德路1213弄,901,2室1厅,315.0,闸北,简装,71.03,1995.0
南,无电梯,高楼层(共6层),银都新村(1至7区),902,2室1厅,262.0,闵行,精装,67.04,1995.0
南,无电梯,中楼层(共6层),南杨花园,903,2室1厅,440.0,浦东,简装,81.32,1995.0
南,无电梯,低楼层(共6层),玉兰小区,904,2室1厅,295.0,浦东,毛坯,65.79,1995.0
南,有电梯,中楼层(共22层),卫茂大厦,905,2室1厅,590.0,闸北,精装,88.78,1995.0
南,无电梯,低楼层(共6层),黄山始信苑,906,2室1厅,625.0,浦东,精装,82.22,1995.0
南,无电梯,低楼层(共6层),由由五村,907,2室1厅,355.0,浦东,简装,66.7,1995.0
南,有电梯,中楼层(共8层),经纬阳光水岸家园(一期),908,1室1厅,318.0,宝山,精装,60.79,1995.0
南,有电梯,高楼层(共13层),茉莉雅苑,909,2室1厅,219.8,松江,精装,72.26,1995.0
南,无电梯,中楼层(共6层),白杨小区,910,2室2厅,440.0,浦东,精装,88.53,1995.0
南,有电梯,低楼层(共11层),证大家园(三期),911,2室2厅,750.0,浦东,简装,103.14,1995.0
东南,无电梯,高楼层(共6层),许昌路1430号,912,2室0厅,210.0,杨浦,简装,44.59,1995.0
南,无电梯,高楼层(共6层),铁路新村(杨浦),913,2室1厅,325.0,杨浦,简装,53.16,1995.0
南,无电梯,高楼层(共5层),绿地公寓(长宁),914,3室2厅,810.0,长宁,精装,128.52,1995.0
东南,有电梯,低楼层(共18层),万里真金苑,915,3室2厅,740.0,普陀,精装,157,1995.0
南,无电梯,高楼层(共6层),海高二村,916,2室1厅,185.0,浦东,简装,54,1995.0
南,有电梯,低楼层(共11层),平阳苑,917,2室2厅,548.0,闵行,精装,92.89,1995.0
西南,有电梯,中楼层(共38层),爱俪轩,918,1室1厅,640.0,静安,精装,83.72,1995.0
南,无电梯,高楼层(共6层),世界路117弄,919,1室1厅,315.0,杨浦,精装,55.92,1995.0
南,无电梯,中楼层(共6层),古华B区,920,2室1厅,168.0,奉贤,精装,67.43,1995.0
南,有电梯,高楼层(共33层),汇龙新城,921,3室2厅,1370.0,黄浦,简装,145.83,1995.0
南,无电梯,中楼层(共6层),银桥花园,922,2室1厅,260.0,闵行,精装,72,1995.0
南,有电梯,中楼层(共8层),万科新里程,923,3室2厅,910.0,浦东,其他,113.75,1995.0
南,有电梯,低楼层(共14层),新凯城锦昌苑,924,2室1厅,188.0,松江,毛坯,67.19,1995.0
南,无电梯,低楼层(共6层),宝菊新家园,925,1室1厅,195.0,嘉定,其他,58.3,1995.0
南,有电梯,中楼层(共33层),和源名城,926,2室2厅,420.0,闸北,精装,77.8,1995.0
南北,有电梯,高楼层(共27层),盘古天地,927,3室2厅,320.0,嘉定,毛坯,89.84,1995.0
南,无电梯,中楼层(共5层),景江苑C区,928,2室2厅,345.0,闵行,精装,96.53,1995.0
南,有电梯,中楼层(共26层),爱家亚洲花园,929,3室2厅,930.0,浦东,精装,139.55,1995.0
南,无电梯,低楼层(共7层),市政馨苑,930,2室1厅,450.0,普陀,精装,74.93,1995.0
南,无电梯,低楼层(共6层),万登花苑,931,2室2厅,610.0,杨浦,毛坯,88.65,1995.0
南,无电梯,高楼层(共6层),鹏海小区,932,2室1厅,316.0,浦东,简装,61.07,1995.0
西南,有电梯,低楼层(共34层),中远两湾城,933,1室2厅,520.0,普陀,其他,63.14,1995.0
南,有电梯,低楼层(共12层),安居金祁新城,934,2室1厅,315.0,普陀,精装,70.12,1995.0
南,无电梯,低楼层(共6层),家乐苑,935,2室1厅,360.0,徐汇,简装,66.99,1995.0
南北,无电梯,中楼层(共5层),中虹华苑,936,2室2厅,298.0,嘉定,其他,76.79,1995.0
南北,无电梯,高楼层(共6层),滨浦新苑四村,937,2室2厅,275.0,闵行,简装,75.9,1995.0
南,无电梯,低楼层(共6层),临汾花园,938,2室1厅,320.0,闸北,简装,71.91,1995.0
南,有电梯,低楼层(共12层),新梅广场,939,2室2厅,520.0,闵行,简装,112.6,1995.0
南,无电梯,中楼层(共5层),曹杨三村(兰岭园),940,1室1厅,235.0,普陀,精装,48.81,1995.0
东南,有电梯,低楼层(共22层),福苑小区,941,2室1厅,410.0,徐汇,简装,70.78,1995.0
南,有电梯,低楼层(共16层),达安花园,942,3室2厅,1200.0,静安,精装,140.19,1995.0
南北,有电梯,低楼层(共28层),江南名庐,943,3室1厅,1175.0,普陀,简装,146.53,1995.0
南北,无电梯,高楼层(共4层),浦江世博家园八街坊,944,2室1厅,320.0,闵行,简装,76.59,1995.0
南,有电梯,中楼层(共26层),海珀旭晖酒店式公寓,945,2室2厅,703.0,徐汇,精装,92.97,1995.0
南,有电梯,中楼层(共26层),华敏世纪广场,946,3室2厅,1000.0,长宁,简装,138.72,1995.0
东,有电梯,中楼层(共17层),世纪花苑,947,3室2厅,660.0,闸北,精装,139.29,1995.0
南北,有电梯,高楼层(共31层),汇丽花园,948,3室2厅,980.0,普陀,精装,129.13,1995.0
南,有电梯,中楼层(共27层),融创滨江壹号院,949,3室2厅,2350.0,黄浦,精装,238.93,1995.0
南,,低楼层(共7层),又一村(静安),950,1室0厅,368.0,静安,精装,31.84,1995.0
南北,有电梯,低楼层(共17层),宝华城市花园,951,5室2厅,1260.0,虹口,精装,161.85,1995.0
南,无电梯,高楼层(共6层),三林世博家园(大道站路94弄),952,3室2厅,489.0,浦东,精装,113.37,1995.0
南,有电梯,低楼层(共8层),银泰花园(公寓),953,3室2厅,950.0,浦东,精装,113.16,1995.0
南北,有电梯,高楼层(共14层),保利湖畔阳光苑,954,3室2厅,480.0,嘉定,毛坯,141.58,1995.0
南,无电梯,高楼层(共6层),长虹小区,955,1室1厅,295.0,长宁,其他,55.17,1995.0
南,有电梯,低楼层(共18层),浦东星河湾,956,4室3厅,2400.0,浦东,精装,242.81,1995.0
南北,有电梯,中楼层(共13层),北平家园,957,2室1厅,640.0,长宁,精装,89.65,1995.0
西北,有电梯,高楼层(共21层),长新大楼,958,2室0厅,430.0,黄浦,简装,53.21,1995.0
南,无电梯,中楼层(共6层),嘉宝公寓,959,3室2厅,390.0,嘉定,精装,133.96,1995.0
南,有电梯,高楼层(共29层),上海星河湾,960,3室2厅,1500.0,闵行,其他,240,1995.0
南北,有电梯,低楼层(共14层),临汾名城,961,2室2厅,550.0,闸北,简装,107.58,1995.0
南,无电梯,中楼层(共6层),嘉骏花苑,962,2室2厅,415.0,宝山,精装,81.21,1995.0
南,无电梯,中楼层(共6层),民乐小区,963,2室2厅,273.0,松江,简装,84.79,1995.0
南,有电梯,高楼层(共32层),保利天鹅语,964,2室2厅,326.0,嘉定,精装,91.96,1995.0
南北,无电梯,高楼层(共4层),华润佘山九里,965,5室2厅,1250.0,松江,精装,288,1995.0
西北,有电梯,中楼层(共39层),虹桥中山广场,966,3室2厅,890.0,长宁,简装,143.25,1995.0
南北,有电梯,高楼层(共33层),静安城,967,3室1厅,960.0,静安,精装,134,1995.0
南,有电梯,低楼层(共16层),三花现代城(一期丹桂苑),968,1室1厅,349.0,宝山,精装,58.73,1995.0
南,有电梯,高楼层(共29层),望江苑,969,3室2厅,1250.0,黄浦,精装,154.47,1995.0
南北,无电梯,中楼层(共4层),东苑利景花苑,970,3室2厅,635.0,闵行,精装,106.46,1995.0
南北,有电梯,低楼层(共18层),爱家亚洲花园,971,3室2厅,850.0,浦东,精装,123.6,1995.0
南,无电梯,高楼层(共6层),江南星城,972,3室2厅,680.0,闵行,精装,120.29,1995.0
南,无电梯,高楼层(共6层),康桥干部村,973,2室1厅,240.0,浦东,简装,71,1995.0
南,无电梯,高楼层(共6层),丰舍东苑,974,3室2厅,450.0,浦东,毛坯,119.75,1995.0
南,有电梯,20层2006年建板楼),远中风华园(公寓),975,2室2厅,1330.0,静安,精装,118.53,
南,有电梯,中楼层(共25层),翠湖天地雅苑,976,3室2厅,2400.0,黄浦,精装,190,1995.0
南,有电梯,低楼层(共18层),合生城邦四街坊,977,2室2厅,365.0,闵行,精装,101.09,1995.0
南,无电梯,高楼层(共6层),鑫港苑,978,1室1厅,230.0,浦东,精装,58.14,1995.0
南,有电梯,高楼层(共18层),欣安基公寓,979,2室2厅,1150.0,黄浦,简装,96.77,1995.0
南,有电梯,高楼层(共14层),海派青城,980,2室1厅,230.0,松江,精装,77.11,1995.0
南,有电梯,高楼层(共14层),鎏园,981,2室2厅,515.0,宝山,精装,92.92,1995.0
南北,无电梯,中楼层(共6层),逸仙华庭,982,2室2厅,530.0,宝山,精装,87.7,1995.0
南,无电梯,中楼层(共6层),王家堂小区,983,1室1厅,328.0,徐汇,毛坯,35.29,1995.0
南,无电梯,高楼层(共6层),淞南老五村,984,2室1厅,285.0,宝山,精装,62.95,1995.0
南,有电梯,中楼层(共6层),鞍山四村第一小区,985,1室1厅,250.0,杨浦,简装,37.32,1995.0
西,有电梯,高楼层(共28层),云海苑,986,4室2厅,2600.0,静安,精装,290.4,1995.0
南,,中楼层(共11层),绿地时代嘉苑,987,3室2厅,218.0,青浦,毛坯,103.31,1995.0
暂无数据,无电梯,高楼层(共6层),华唐苑,988,2室2厅,360.0,闵行,简装,89.01,1995.0
南,有电梯,高楼层(共18层),园南二村,989,3室2厅,510.0,徐汇,精装,84.27,1995.0
南,有电梯,低楼层(共28层),东淮海公寓,990,2室2厅,1139.0,黄浦,精装,118.69,1995.0
南北,有电梯,高楼层(共11层),君莲新城广润苑,991,3室2厅,436.0,闵行,精装,102.89,1995.0
南,有电梯,中楼层(共40层),兆丰花园,992,2室2厅,830.0,长宁,精装,130.28,1995.0
南,有电梯,低楼层(共17层),天际蓝桥,993,3室2厅,565.0,嘉定,简装,122,1995.0
暂无数据,无电梯,高楼层(共7层),丽景新苑,994,3室2厅,450.0,嘉定,简装,108.88,1995.0
南,无电梯,高楼层(共6层),金桂小区,995,3室1厅,640.0,浦东,毛坯,88.44,1995.0
南,无电梯,中楼层(共5层),九华苑,996,2室2厅,232.0,奉贤,简装,87.5,1995.0
南,无电梯,高楼层(共6层),丰三小区,997,2室2厅,425.0,徐汇,精装,68.03,1995.0
南,有电梯,低楼层(共18层),三和花园,998,2室2厅,930.0,静安,精装,105.85,1995.0
南,有电梯,高楼层(共20层),铂庭俱进家园,999,2室2厅,470.0,浦东,毛坯,90.51,1995.0
南北,有电梯,高楼层(共12层),浦江智汇园,1000,3室1厅,390.0,闵行,精装,81,1995.0
南,无电梯,高楼层(共6层),金泽苑,1001,1室2厅,345.0,浦东,精装,62.13,1995.0
南,无电梯,中楼层(共7层),静安新城四区,1002,2室1厅,340.0,闵行,简装,64.61,1995.0
南北,有电梯,高楼层(共16层),城中花园,1003,3室2厅,510.0,浦东,精装,143,1995.0
南,有电梯,低楼层(共13层),上海绿城,1004,3室2厅,1198.0,浦东,简装,138.77,1995.0
南,有电梯,低楼层(共11层),静安新城七区,1005,2室2厅,575.0,闵行,简装,89.72,1995.0
南,无电梯,中楼层(共5层),朗诗未来街区,1006,3室2厅,235.0,奉贤,其他,77.61,1995.0
东南,,低楼层(共22层),曹杨四村(兰花大楼),1007,2室1厅,395.0,普陀,简装,70.15,1995.0
南北,无电梯,中楼层(共5层),朗诗未来街区,1008,3室2厅,235.0,奉贤,其他,77.67,1995.0
南,无电梯,中楼层(共6层),城东新村,1009,3室1厅,188.0,青浦,简装,65.97,1995.0
南,无电梯,高楼层(共6层),航华二村嘉丰公寓,1010,2室1厅,309.0,闵行,简装,76.73,1995.0
东南,有电梯,高楼层(共20层),瑞金花园,1011,2室2厅,830.0,黄浦,简装,104.18,1995.0
南,无电梯,高楼层(共6层),民春苑,1012,3室1厅,275.0,浦东,毛坯,85.85,1995.0
南,有电梯,高楼层(共7层),宏苑小区,1013,2室1厅,480.0,虹口,毛坯,92.14,1995.0
南,有电梯,低楼层(共11层),绿地南桥新苑,1014,2室1厅,250.0,奉贤,简装,70.54,1995.0
南,有电梯,低楼层(共27层),广汇花苑,1015,3室2厅,800.0,徐汇,简装,147.02,1995.0
南,无电梯,高楼层(共6层),罗秀三村,1016,2室0厅,230.0,徐汇,简装,48.97,1995.0
南,有电梯,低楼层(共18层),城市庭园,1017,2室1厅,515.0,杨浦,精装,91,1995.0
南,无电梯,中楼层(共4层),奥林匹克花园,1018,2室2厅,365.0,松江,精装,89.6,1995.0
南,无电梯,中楼层(共6层),柳营路1025弄,1019,1室1厅,275.0,闸北,简装,46.33,1995.0
南北,有电梯,高楼层(共32层),思南新苑,1020,3室2厅,1750.0,黄浦,精装,177.53,1995.0
南,有电梯,高楼层(共16层),万邦都市花园,1021,1室1厅,520.0,浦东,精装,61.75,1995.0
南,无电梯,低楼层(共5层),上南九村,1022,1室1厅,197.0,浦东,其他,35.31,1995.0
南,有电梯,中楼层(共11层),成亿宝盛家苑,1023,2室2厅,328.0,宝山,精装,96.65,1995.0
南,无电梯,低楼层(共6层),普康苑,1024,3室2厅,350.0,奉贤,其他,155,1995.0
南,无电梯,低楼层(共6层),茂盛城市花园,1025,2室1厅,495.0,闵行,其他,67,1995.0
南,有电梯,低楼层(共32层),菊园,1026,3室2厅,1200.0,浦东,其他,153.18,1995.0
南,无电梯,低楼层(共6层),东方丽都,1027,2室2厅,335.0,宝山,毛坯,92.61,1995.0
南,有电梯,低楼层(共18层),沁春园三村,1028,2室1厅,405.0,闵行,其他,90.04,1995.0
南北,有电梯,高楼层(共13层),大宅风范城,1029,3室1厅,456.0,嘉定,精装,95.23,1995.0
南,无电梯,中楼层(共6层),凯达苑,1030,2室1厅,520.0,杨浦,精装,84.56,1995.0
南,有电梯,中楼层(共9层),莘城公寓,1031,2室2厅,595.0,闵行,精装,121.04,1995.0
南,无电梯,低楼层(共6层),静安新城三区,1032,2室1厅,410.0,闵行,简装,70,1995.0
东南,有电梯,低楼层(共35层),溧阳华府(公寓),1033,2室2厅,798.0,虹口,精装,112.66,1995.0
南,有电梯,中楼层(共29层),望江苑,1034,2室1厅,880.0,黄浦,精装,99.75,1995.0
南,有电梯,高楼层(共16层),东渡青筑,1035,3室1厅,300.0,青浦,简装,97,1995.0
南,无电梯,高楼层(共6层),枫泽苑,1036,2室2厅,349.0,闵行,精装,93.44,1995.0
南,有电梯,低楼层(共14层),翔殷大楼,1037,2室1厅,365.0,杨浦,简装,68.42,1995.0
南,无电梯,低楼层(共4层),丽泽兰馨苑,1038,3室2厅,155.0,浦东,毛坯,102.9,1995.0
南北,有电梯,低楼层(共14层),菊泉新城(菊泉街39弄),1039,2室1厅,270.0,宝山,其他,75.38,1995.0
南北,,高楼层(共18层),新丰公寓,1040,2室2厅,227.0,青浦,毛坯,77,1995.0
南,无电梯,低楼层(共5层),金燕家苑,1041,2室2厅,540.0,浦东,精装,86.91,1995.0
南,有电梯,中楼层(共28层),日月星辰,1042,2室2厅,635.0,普陀,简装,98.02,1995.0
南北,有电梯,中楼层(共11层),三林新村(永泰路468弄),1043,2室1厅,387.0,浦东,精装,71.77,1995.0
南北,有电梯,高楼层(共14层),马陆清水湾,1044,2室2厅,310.0,嘉定,精装,90.82,1995.0
南北,有电梯,低楼层(共11层),浦江宝邸北区,1045,3室2厅,365.0,闵行,精装,119.9,1995.0
南,有电梯,低楼层(共13层),中星馨恒苑,1046,4室2厅,1010.0,上海周边,其他,176.36,1995.0
