title,brand,buy_time,km,speedbox,displacement,es_price,new_price,city,year_type,level,suv,horsepower,fuel,length,width,height,owners,drive 
奥迪A4L 2011款 2.0 TFSI 标准型,一汽-大众奥迪,2011-06,11.33,自动,2.0T,12.00,33.60,深圳,2011款,中型,0,180马力,汽油,4763,1826,1426,,前置前驱
大众 速腾 2014款 1.4TSI 自动时尚型,一汽-大众,2014-04,4.57,自动,1.4T,7.75,16.90,深圳,2014款,紧凑型,0,131马力,汽油,4644,1778,1482,,前置前驱
三菱 欧蓝德EX劲界 2010款 劲界 2.0 运动版(进口),三菱(进口),2010-05,9.69,自动,2.0L,6.60,26.60,深圳,2010款,紧凑型,1,147马力,汽油,4665,1800,1735,,前置四驱
本田 哥瑞 2016款 1.5L CVT经典版,东风本田,2017-06,1.85,自动,1.5L,6.98,9.70,深圳,2016款,紧凑型,0,131马力,汽油,4495,1705,1477,,前置前驱
宝马6系 2013款 改款 640i Gran Coupe(进口),宝马(进口),2013-08,10.46,自动,3.0T,36.00,103.30,深圳,2013款,中大型,0,320马力,汽油,5007,1894,1403,,前置后驱
丰田 凯美瑞 2015款 2.0G 领先版,广汽丰田,2015-11,3.92,自动,2.0L,14.59,20.90,深圳,2015款,中型,0,167马力,汽油,4850,1825,1480,,前置前驱
奔驰GLK级 2012款 GLK 300 4MATIC 动感型,北京奔驰,2012-07,9.78,自动,3.0L,17.71,44.30,深圳,2012款,中型,1,245马力,汽油,4528,1840,1691,,前置四驱
丰田 雷凌 2016款 1.6G CVT精英版,广汽丰田,2016-11,5.89,自动,1.6L,9.00,13.50,深圳,2016款,紧凑型,0,122马力,汽油,4630,1775,1480,,前置前驱
现代 朗动 2015款 1.6L 自动领先型,北京现代,2015-06,4.8,自动,1.6L,8.00,13.90,深圳,2015款,紧凑型,0,128马力,汽油,4570,1775,1445,,前置前驱
凯翼V3 2016款 1.5L 自动智联II导航版,凯翼汽车,2016-12,3.58,自动,1.5L,4.50,8.10,深圳,2016款,紧凑型,1,109马力,汽油,4606,1790,1780,,前置前驱
日产 骐达 2011款 1.6L CVT智能型,东风日产,2014-01,3.88,自动,1.6L,7.30,13.60,深圳,2011款,紧凑型,0,126马力,汽油,4295,1760,1520,,前置前驱
丰田 卡罗拉 2014款 1.6L CVT GL,一汽丰田,2015-11,2.32,自动,1.6L,8.55,12.80,深圳,2014款,紧凑型,0,122马力,汽油,4630,1775,1480,,前置前驱
宝骏630 2012款 1.5L DVVT自动舒适型,上汽通用五菱,2013-01,7.9,自动,1.5L,3.60,8.60,深圳,2012款,紧凑型,0,112马力,汽油,4597,1736,1462,,前置前驱
日产 轩逸 2012款 1.6XL CVT豪华版,东风日产,2014-11,11.96,自动,1.6L,7.27,14.70,深圳,2012款,紧凑型,0,126马力,汽油,4610,1760,1495,,前置前驱
福特 嘉年华 2013款 三厢 1.5L 手动风尚型,长安福特,2016-04,3.96,手动,1.5L,4.59,8.70,深圳,2013款,小型,0,110马力,汽油,4320,1722,1470,,前置前驱
现代 朗动 2016款 1.6L 手动时尚型,北京现代,2016-07,3.45,手动,1.6L,6.60,11.50,深圳,2016款,紧凑型,0,128马力,汽油,4570,1775,1445,,前置前驱
大众 帕萨特 2014款 1.8TSI DSG尊荣版,上汽大众,2014-06,8.19,自动,1.8T,12.68,23.80,深圳,2014款,中型,0,160马力,汽油,4870,1834,1472,,前置前驱
宝骏730 2015款 1.8L 手动豪华导航ESP版 7座,上汽通用五菱,2015-05,13.74,手动,1.8L,4.80,9.70,深圳,2015款,MPV,0,137马力,汽油,4685,1785,1745,,前置前驱
大众 朗行 2013款 1.6L 自动舒适型,上汽大众,2014-10,4.97,自动,1.6L,7.50,15.30,深圳,2013款,紧凑型,0,110马力,汽油,4454,1765,1460,,前置前驱
奔驰GLK级 2013款 改款 GLK 300 4MATIC 时尚型,北京奔驰,2014-08,5.92,自动,3.0L,26.00,52.60,深圳,2013款,中型,1,245马力,汽油,4528,1840,1689,,前置四驱
吉利 博瑞 2015款 1.8T 舒适型,吉利汽车,2015-11,8.24,自动,1.8T,7.82,15.20,深圳,2015款,中型,0,163马力,汽油,4956,1861,1513,,前置前驱
Jeep 自由光 2016款 2.4L 领先版,广汽菲克Jeep,2016-08,4.28,自动,2.4L,13.80,24.90,深圳,2016款,中型,1,175马力,汽油,4649,1859,1686,,前置前驱
雪佛兰 科鲁兹 2012款 1.6L SL MT,上汽通用雪佛兰,2013-10,10.59,手动,1.6L,4.27,11.80,深圳,2012款,紧凑型,0,117马力,汽油,4598,1797,1477,,前置前驱
现代 途胜 2015款 1.6T 双离合两驱智能型,北京现代,2017-06,1.43,自动,1.6T,12.80,19.50,深圳,2015款,紧凑型,1,177马力,汽油,4475,1850,1660,,前置前驱
标致2008 2014款 1.6L 自动潮流版,东风标致,2016-07,2.95,自动,1.6L,5.98,11.90,深圳,2014款,小型,1,117马力,汽油,4180,1745,1580,,前置前驱
雪佛兰 迈锐宝 2014款 2.0L 自动豪华版,上汽通用雪佛兰,2015-10,8.71,自动,2.0L,9.50,20.30,深圳,2014款,中型,0,154马力,汽油,4869,1854,1472,,前置前驱
现代 索纳塔九 2015款 1.6T GLX领先型,北京现代,2016-01,4.49,自动,1.6T,12.98,22.60,深圳,2015款,中型,0,180马力,汽油,4855,1865,1485,,前置前驱
大众 凌渡 2015款 280TSI DSG舒适版,上汽大众,2016-09,3.33,自动,1.4T,12.35,20.00,深圳,2015款,紧凑型,0,150马力,汽油,4598,1826,1425,,前置前驱
哈弗H2 2014款 1.5T 手动两驱尊贵版,长城汽车,2014-12,5.93,手动,1.5T,5.50,12.20,深圳,2014款,小型,1,150马力,汽油,4335,1814,1695,,前置前驱
东风风行 景逸X3 2014款 1.5L 尊享型,东风风行,2015-02,7.13,手动,1.5L,2.80,8.50,深圳,2014款,紧凑型,1,120马力,汽油,4382,1835,1705,,前置前驱
起亚K4 2015款 1.8L 自动GLS Special,东风悦达起亚,2015-11,5.05,自动,1.8L,9.00,16.30,深圳,2015款,中型,0,143马力,汽油,4720,1815,1465,,前置前驱
马自达CX-4 2016款 2.5L 自动四驱蓝天激情版,一汽马自达,2016-11,4.13,自动,2.5L,14.50,20.90,深圳,2016款,紧凑型,1,192马力,汽油,4633,1840,1535,,前置四驱
宝骏610 2014款 CROSS 1.5L 手动舒适型,上汽通用五菱,2015-07,10.37,手动,1.5L,3.00,7.40,深圳,2014款,紧凑型,0,112马力,汽油,4401,1736,1481,,前置前驱
大众 朗逸 2011款 1.6L 手动品悠版,上汽大众,2012-06,7.5,手动,1.6L,4.30,12.20,深圳,2011款,紧凑型,0,105马力,汽油,4608,1743,1465,,前置前驱
宝马3系 2014款 320Li 时尚型,华晨宝马,2014-07,7.17,自动,2.0T,18.00,38.90,深圳,2014款,中型,0,184马力,汽油,4734,1811,1453,,前置后驱
凯迪拉克ATS-L 2017款 28T 时尚型,上汽通用凯迪拉克,2018-01,0.99,自动,2.0T,20.00,34.60,深圳,2017款,中型,0,279马力,汽油,4730,1824,1426,,前置后驱
奔驰A级 2016款 A 200 时尚型(进口),奔驰(进口),2016-04,1.34,自动,1.6T,18.60,30.30,深圳,2016款,紧凑型,0,156马力,汽油,4304,1780,1427,,前置前驱
别克 君威 2014款 2.0L 精英时尚型,上汽通用别克,2014-09,4.01,自动,2.0L,8.70,9.57,深圳,2014款,中型,0,154马力,汽油,4843,1856,1484,,前置前驱
DS 5 2015款 1.6T 豪华版THP160,长安标致雪铁龙,2016-11,2.17,自动,1.6T,13.00,26.50,深圳,2015款,中型,0,167马力,汽油,4530,1871,1520,,前置前驱
奥迪Q7 2011款 3.0 TFSI 技术型(200kW)(进口),奥迪(进口),2011-12,14.07,自动,3.0T,27.00,95.00,深圳,2011款,中大型,1,272马力,汽油,5089,1983,1737,,前置四驱
日产 阳光 2014款 1.5XE 手动舒适版,东风日产,2015-08,10.18,手动,1.5L,4.20,8.70,深圳,2014款,紧凑型,0,112马力,汽油,4456,1696,1514,,前置前驱
丰田 卡罗拉 2014款 1.6L CVT GL,一汽丰田,2015-11,6.79,自动,1.6L,8.71,12.80,深圳,2014款,紧凑型,0,122马力,汽油,4630,1775,1480,,前置前驱
标致408 2011款 2.0L 自动舒适版,东风标致,2011-10,13.05,自动,2.0L,3.98,15.40,深圳,2011款,紧凑型,0,147马力,汽油,4680,1815,1525,,前置前驱
铃木 启悦 2015款 1.6L 手动舒享型,长安铃木,2015-11,7.25,手动,1.6L,3.50,8.60,深圳,2015款,紧凑型,0,122马力,汽油,4545,1730,1475,,前置前驱
宝骏510 2017款 1.5L 手动豪华型,上汽通用五菱,2017-04,3.04,手动,1.5L,5.20,7.60,深圳,2017款,小型,1,112马力,汽油,4220,1740,1625,,前置前驱
本田 思铂睿 2017款 2.4L 豪华版,东风本田,2017-11,1.12,自动,2.4L,16.76,25.00,深圳,2017款,中型,0,208马力,汽油,4850,1850,1465,,前置前驱
奇瑞 瑞虎3 2015款 1.6L CVT尊尚纪念版,奇瑞汽车,2015-07,5.91,自动,1.6L,3.87,10.60,深圳,2015款,小型,1,126马力,汽油,4420,1760,1670,,前置前驱
雪佛兰 迈锐宝 2017款 1.5T 自动豪华版,上汽通用雪佛兰,2016-10,3.62,自动,1.5T,10.12,19.50,深圳,2017款,中型,0,170马力,汽油,4855,1854,1476,,前置前驱
雪铁龙C5 2014款 1.6T 自动尊享型,东风雪铁龙,2015-07,5.01,自动,1.6T,9.38,20.60,深圳,2014款,中型,0,167马力,汽油,4805,1860,1458,,前置前驱
马自达6 2012款 2.0L 自动时尚型,一汽马自达,2013-04,9.83,自动,2.0L,6.80,19.50,深圳,2012款,中型,0,147马力,汽油,4670,1780,1435,,前置前驱
丰田 皇冠 2015款 2.0T 时尚版,一汽丰田,2016-09,2.7,自动,2.0T,22.01,22.71,深圳,2015款,中大型,0,235马力,汽油,5020,1805,1480,,前置后驱
本田CR-V 2015款 2.4L 两驱豪华版,东风本田,2016-01,12.15,自动,2.4L,14.70,15.17,深圳,2015款,紧凑型,1,186马力,汽油,4585,1820,1685,,前置前驱
奔腾X80 2016款 2.0L 自动舒适型,一汽奔腾,2016-04,2.1,自动,2.0L,6.41,6.69,深圳,2016款,紧凑型,1,147马力,汽油,4586,1820,1695,,前置前驱
雪佛兰 迈锐宝XL 2016款 1.5T 双离合锐耀版,上汽通用雪佛兰,2016-05,4.94,自动,1.5T,11.25,23.90,深圳,2016款,中型,0,170马力,汽油,4923,1854,1477,,前置前驱
别克GL8 2017款 25S 舒适型,上汽通用别克,2017-12,3.21,自动,2.5L,18.61,19.16,深圳,2017款,MPV,0,200马力,汽油,5256,1878,1776,,前置前驱
本田 雅阁 2015款 2.0L LX 舒适版,广汽本田,2015-11,4.51,自动,2.0L,12.91,19.50,深圳,2015款,中型,0,155马力,汽油,4930,1845,1470,,前置前驱
DS 6 2014款 1.6T 豪华版THP160,长安标致雪铁龙,2016-09,6.05,自动,1.6T,10.63,25.00,深圳,2014款,紧凑型,1,167马力,汽油,4553,1858,1610,,前置前驱
丰田 凯美瑞 2016款 2.0G 十周年纪念领先版,广汽丰田,2016-10,6.56,自动,2.0L,14.13,21.30,深圳,2016款,中型,0,167马力,汽油,4850,1825,1480,,前置前驱
马自达 昂克赛拉 2016款 三厢 1.5L 自动舒适型,长安马自达,2016-06,8.74,自动,1.5L,8.34,13.70,深圳,2016款,紧凑型,0,117马力,汽油,4582,1795,1458,,前置前驱
奔驰GLC级 2017款 GLC 200 4MATIC,北京奔驰,2017-06,3.62,自动,2.0T,32.76,43.00,深圳,2017款,中型,1,184马力,汽油,4661,1898,1664,,前置四驱
大众 途观L 2018款 改款 380TSI 自动四驱豪华版,上汽大众,2018-06,0.79,自动,2.0T,24.11,24.68,深圳,2018款,中型,1,220马力,汽油,4712,1839,1673,,前置四驱
大众 途昂 2017款 380TSI 四驱舒适版,上汽大众,2018-03,1.83,自动,2.0T,26.96,27.72,深圳,2017款,中大型,1,220马力,汽油,5039,1989,1773,,前置四驱
长安CS15 2016款 1.5L 自动时尚版,长安汽车,2017-11,0.68,自动,1.5L,4.74,7.50,深圳,2016款,小型,1,107马力,汽油,4100,1740,1635,,前置前驱
奥迪Q3 2015款 30 TFSI 进取型,一汽-大众奥迪,2016-01,4.56,自动,1.4T,15.81,29.00,深圳,2015款,紧凑型,1,150马力,汽油,4385,1831,1589,,前置前驱
凯迪拉克ATS-L 2014款 25T 舒适型,上汽通用凯迪拉克,2016-05,5.49,自动,2.0T,15.95,31.30,深圳,2014款,中型,0,230马力,汽油,4730,1824,1421,,前置后驱
宝马3系 2017款 318i 时尚型,华晨宝马,2016-11,3.4,自动,1.5T,18.75,31.30,深圳,2017款,中型,0,136马力,汽油,4643,1811,1454,,前置后驱
凯迪拉克CT6 2017款 28T 豪华型,上汽通用凯迪拉克,2017-09,5.26,自动,2.0T,28.28,53.20,深圳,2017款,中大型,0,276马力,汽油,5179,1879,1492,,前置后驱
长安CS35 2016款 1.6L 自动豪华型 国V,长安汽车,2016-12,2.61,自动,1.6L,5.80,10.20,深圳,2016款,小型,1,125马力,汽油,4160,1810,1670,,前置前驱
吉利 帝豪 2017款 三厢百万款 1.5L CVT向上版,吉利汽车,2017-04,5.83,自动,1.5L,6.00,9.90,深圳,2017款,紧凑型,0,109马力,汽油,4631,1789,1470,,前置前驱
丰田 卡罗拉 2017款 1.2T CVT GL,一汽丰田,2017-05,1.31,自动,1.2T,10.50,13.00,深圳,2017款,紧凑型,0,116马力,汽油,4630,1775,1480,,前置前驱
雪铁龙 爱丽舍 2015款 质尚版 1.6L 手动时尚型,东风雪铁龙,2015-08,7.25,手动,1.6L,4.50,9.10,深圳,2015款,紧凑型,0,117马力,汽油,4427,1748,1476,,前置前驱
奇瑞 瑞虎3 2016款 1.6L CVT风尚版,奇瑞汽车,2016-07,4.02,自动,1.6L,5.00,8.50,深圳,2016款,小型,1,126马力,汽油,4420,1760,1670,,前置前驱
丰田 卡罗拉 2014款 1.6L CVT GL,一汽丰田,2016-05,3,自动,1.6L,10.00,12.80,深圳,2014款,紧凑型,0,122马力,汽油,4630,1775,1480,,前置前驱
江淮 瑞风S3 2016款 1.5L 手动豪华智能型,江淮汽车,2015-12,1.89,手动,1.5L,4.50,8.10,深圳,2016款,小型,1,113马力,汽油,4325,1765,1660,,前置前驱
丰田 卡罗拉 2014款 1.6L CVT GL-i真皮版,一汽丰田,2016-08,6.12,自动,1.6L,9.20,14.60,深圳,2014款,紧凑型,0,122马力,汽油,4630,1775,1480,,前置前驱
传祺GS4 2016款 235T G-DCT精英版,广汽乘用车,2016-12,3.37,自动,1.5T,8.88,14.50,深圳,2016款,紧凑型,1,152马力,汽油,4510,1852,1708,,前置前驱
哈弗H6 2015款 改款 运动版 1.5T 手动两驱精英型,长城汽车,2016-03,6.66,手动,1.5T,6.50,13.40,深圳,2015款,紧凑型,1,150马力,汽油,4649,1852,1710,,前置前驱
丰田 雷凌 2016款 1.6G CVT精英版,广汽丰田,2016-06,4.71,自动,1.6L,8.36,13.50,深圳,2016款,紧凑型,0,122马力,汽油,4630,1775,1480,,前置前驱
丰田 威驰 2014款 1.5L 手动智臻版,一汽丰田,2015-01,3.76,手动,1.5L,5.50,8.70,深圳,2014款,小型,0,107马力,汽油,4410,1700,1490,,前置前驱
本田CR-V 2015款 2.0L 两驱风尚版,东风本田,2016-03,8.2,自动,2.0L,15.50,21.70,深圳,2015款,紧凑型,1,155马力,汽油,4585,1820,1685,,前置前驱
日产 轩逸 2012款 经典 1.6XE 手动舒适版,东风日产,2016-01,5.96,手动,1.6L,6.10,10.80,深圳,2012款,紧凑型,0,117马力,汽油,4665,1700,1505,,前置前驱
别克 君越 2013款 2.4L SIDI精英舒适型,上汽通用别克,2015-04,7.62,自动,2.4L,13.30,27.80,深圳,2013款,中型,0,186马力,汽油,5005,1858,1500,,前置前驱
本田 缤智 2016款 1.8L CVT两驱先锋型,广汽本田,2016-03,5.07,自动,1.8L,11.20,16.70,深圳,2016款,小型,1,136马力,汽油,4294,1772,1605,,前置前驱
荣威550 2013款 经典版 550 1.8L 自动豪华型,上汽集团,2013-06,6.31,自动,1.8L,4.88,13.00,深圳,2013款,紧凑型,0,133马力,汽油,4624,1827,1480,,前置前驱
雪铁龙C5 2011款 2.3L 自动尊雅型,东风雪铁龙,2012-05,12.12,自动,2.3L,6.15,21.70,深圳,2011款,中型,0,171马力,汽油,4805,1860,1458,,前置前驱
别克 凯越 2008款 1.6LE-MT,上汽通用别克,2012-12,8.54,手动,1.6L,3.00,11.70,深圳,2008款,紧凑型,0,106马力,汽油,4515,1725,1445,,前置前驱
日产NV200 2013款 1.6L 豪华型 国IV,郑州日产,2013-10,6.78,手动,1.6L,5.73,11.50,深圳,2013款,MPV,0,113马力,汽油,4400,1695,1847,,前置前驱
本田 缤智 2015款 1.8L CVT两驱精英型,广汽本田,2015-02,4.82,自动,1.8L,10.20,15.90,深圳,2015款,小型,1,136马力,汽油,4294,1772,1605,,前置前驱
大众 宝来 2015款 质惠版 1.6L 自动舒适型,一汽-大众,2015-09,7.59,自动,1.6L,7.10,13.60,深圳,2015款,紧凑型,0,105马力,汽油,4523,1775,1467,,前置前驱
大众 高尔夫 2015款 1.6L 自动舒适型,一汽-大众,2016-05,7.12,自动,1.6L,9.00,15.70,深圳,2015款,紧凑型,0,110马力,汽油,4255,1799,1452,,前置前驱
雪佛兰 创酷 2014款 1.4T 自动两驱豪华型,上汽通用雪佛兰,2015-01,6.73,自动,1.4T,7.00,14.50,深圳,2014款,小型,1,140马力,汽油,4248,1776,1674,,前置前驱
本田 锋范经典 2012款 1.5L 手动精英版,广汽本田,2013-04,9.34,手动,1.5L,4.30,10.80,深圳,2012款,小型,0,120马力,汽油,4422,1695,1470,,前置前驱
丰田 花冠 2013款 1.6L 自动卓越版,一汽丰田,2015-10,8.38,自动,1.6L,5.90,11.80,深圳,2013款,紧凑型,0,120马力,汽油,4555,1705,1490,,前置前驱
奥迪Q3 2013款 35 TFSI 舒适型,一汽-大众奥迪,2013-08,11.15,自动,2.0T,15.00,34.30,深圳,2013款,紧凑型,1,170马力,汽油,4385,1831,1608,,前置前驱
丰田 雷凌 2017款 改款双擎 1.8H GS CVT精英天窗版,广汽丰田,2018-06,3.23,自动,1.8L,11.50,15.40,深圳,2017款,紧凑型,0,99马力,油电混合,4630,1775,1485,,前置前驱
大众 朗行 2013款 1.6L 自动舒适型,上汽大众,2014-07,4.02,自动,1.6L,7.98,15.30,深圳,2013款,紧凑型,0,110马力,汽油,4454,1765,1460,,前置前驱
斯柯达 明锐 2015款 1.6L 自动逸致版,上汽斯柯达,2015-03,6.04,自动,1.6L,7.10,14.90,深圳,2015款,紧凑型,0,110马力,汽油,4659,1814,1460,,前置前驱
起亚K4 2014款 1.8L 自动DLX,东风悦达起亚,2015-11,4.44,自动,1.8L,9.20,17.20,深圳,2014款,中型,0,143马力,汽油,4720,1815,1465,,前置前驱
福特 蒙迪欧-致胜 2011款 2.3L 时尚型,长安福特,2013-01,7.95,自动,2.3L,6.50,19.50,深圳,2011款,中型,0,160马力,汽油,4854,1886,1495,,前置前驱
福特 福克斯 2017款 三厢 1.6L 自动舒适型智行版,长安福特,2017-12,1.92,自动,1.6L,7.68,13.80,深圳,2017款,紧凑型,0,125马力,汽油,4534,1823,1483,,前置前驱
丰田 YARiS L 致炫 2014款 1.5G 手动炫动版,广汽丰田,2014-02,4.07,手动,1.5L,4.00,9.30,深圳,2014款,小型,0,107马力,汽油,4115,1700,1495,,前置前驱
奔驰R级 2014款 R 320 4MATIC 豪华型(进口),奔驰(进口),2014-07,7.06,自动,3.0T,30.20,73.60,深圳,2014款,MPV,0,272马力,汽油,5157,1922,1674,,前置四驱
比亚迪G5 2014款 1.5TID 自动尊贵型,比亚迪,2014-12,12.8,自动,1.5T,3.50,10.20,深圳,2014款,紧凑型,0,154马力,汽油,4700,1790,1480,,前置前驱
奔驰E级 2014款 E 260 L,北京奔驰,2014-03,9.38,自动,1.8T,25.20,54.10,深圳,2014款,中大型,0,204马力,汽油,5021,1854,1487,,前置后驱
雪佛兰 科沃兹 2016款 1.5L 自动欣悦版,上汽通用雪佛兰,2017-01,2.48,自动,1.5L,6.00,10.80,深圳,2016款,紧凑型,0,113马力,汽油,4544,1779,1467,,前置前驱
日产 轩逸 2016款 经典 1.6XE 自动领先版,东风日产,2017-04,3.03,自动,1.6L,7.70,12.20,深圳,2016款,紧凑型,0,117马力,汽油,4665,1700,1505,,前置前驱
大众 高尔夫 2015款 1.4TSI 自动舒适型,一汽-大众,2014-11,12.47,自动,1.4T,8.80,16.80,深圳,2015款,紧凑型,0,131马力,汽油,4255,1799,1452,,前置前驱
宝骏560 2016款 1.8L 手动豪华型,上汽通用五菱,2016-06,3.7,手动,1.8L,6.00,9.10,深圳,2016款,紧凑型,1,137马力,汽油,4620,1820,1750,,前置前驱
丰田 卡罗拉 2017款 改款 1.2T S-CVT GL-i,一汽丰田,2017-12,1.57,自动,1.2T,11.00,14.10,深圳,2017款,紧凑型,0,116马力,汽油,4620,1775,1480,,前置前驱
大众 捷达 2015款 1.6L 自动舒适型,一汽-大众,2015-08,4.53,自动,1.6L,7.00,11.80,深圳,2015款,紧凑型,0,110马力,汽油,4487,1706,1470,,前置前驱
现代 瑞纳 2016款 1.4L 手动智能型GLS,北京现代,2016-05,4.59,手动,1.4L,4.40,8.60,深圳,2016款,小型,0,107马力,汽油,4375,1700,1460,,前置前驱
传祺GA6 2016款 235T 自动豪华版,广汽乘用车,2018-01,3.95,自动,1.5T,9.50,14.80,深圳,2016款,中型,0,152马力,汽油,4850,1830,1485,,前置前驱
本田 凌派 2013款 1.8L 自动豪华版,广汽本田,2015-02,3.22,自动,1.8L,9.20,14.60,深圳,2013款,紧凑型,0,139马力,汽油,4650,1750,1505,,前置前驱
丰田 威驰FS 2017款 1.5L CVT锋驰版,一汽丰田,2017-12,4.72,自动,1.5L,6.50,9.50,深圳,2017款,小型,0,107马力,汽油,4140,1700,1495,,前置前驱
本田 凌派 2016款 1.8L CVT豪华版,广汽本田,2017-04,1.72,自动,1.8L,11.00,14.60,深圳,2016款,紧凑型,0,136马力,汽油,4664,1750,1505,,前置前驱
福特 福克斯 2015款 三厢 EcoBoost 180 自动精英型,长安福特,2015-12,5.17,自动,1.5T,8.00,16.30,深圳,2015款,紧凑型,0,181马力,汽油,4534,1823,1483,,前置前驱
哈弗H6 2015款 运动版 1.5T 自动两驱豪华型,长城汽车,2016-09,4.1,自动,1.5T,7.50,14.80,深圳,2015款,紧凑型,1,150马力,汽油,4649,1852,1710,,前置前驱
现代 朗动 2015款 1.6L 自动领先型,北京现代,2015-01,8.01,自动,1.6L,7.00,13.90,深圳,2015款,紧凑型,0,128马力,汽油,4570,1775,1445,,前置前驱
本田 锋范经典 2012款 1.5L 自动精英版,广汽本田,2013-07,15.35,自动,1.5L,5.60,11.90,深圳,2012款,小型,0,120马力,汽油,4422,1695,1470,,前置前驱
奥迪A4L 2016款 35 TFSI 典藏版 S line舒适型,一汽-大众奥迪,2016-08,1.84,自动,2.0T,24.00,36.10,深圳,2016款,中型,0,180马力,汽油,4761,1826,1439,,前置前驱
别克 凯越 2013款 1.5L 手动尊享型,上汽通用别克,2013-10,11.1,手动,1.5L,4.00,11.50,深圳,2013款,紧凑型,0,113马力,汽油,4515,1725,1445,,前置前驱
本田 思域 2013款 十周年纪念 1.8L 自动舒适版,东风本田,2014-01,11.18,自动,1.8L,7.60,15.20,深圳,2013款,紧凑型,0,141马力,汽油,4535,1755,1450,,前置前驱
比亚迪S6 2012款 2.0L 手动豪华型,比亚迪,2013-01,11.36,手动,2.0L,3.40,9.80,深圳,2012款,中型,1,140马力,汽油,4810,1855,1680,,前置前驱
本田 杰德 2016款 1.8L 自动舒适精英版 5座,东风本田,2017-03,2.01,自动,1.8L,12.00,17.10,深圳,2016款,紧凑型,0,141马力,汽油,4660,1775,1500,,前置前驱
江淮 瑞风M3 2015款 创客版 1.6L 豪华智能型,江淮汽车,2015-11,3.84,手动,1.6L,4.60,8.10,深圳,2015款,MPV,0,120马力,汽油,4645,1740,1900,,前置后驱
本田 缤智 2015款 1.5L CVT两驱舒适型,广汽本田,2016-11,6.22,自动,1.5L,10.00,14.80,深圳,2015款,小型,1,131马力,汽油,4294,1772,1605,,前置前驱
福特 福克斯 2012款 三厢 1.6L 自动风尚型,长安福特,2014-08,4.85,自动,1.6L,6.76,15.60,深圳,2012款,紧凑型,0,125马力,汽油,4534,1823,1483,,前置前驱
本田 雅阁 2015款 2.4L EX 豪华版,广汽本田,2015-07,4.24,自动,2.4L,16.00,24.90,深圳,2015款,中型,0,186马力,汽油,4930,1845,1470,,前置前驱
传祺GS4 2015款 200T 手动豪华版,广汽乘用车,2016-01,3.76,手动,1.3T,6.10,12.80,深圳,2015款,紧凑型,1,137马力,汽油,4510,1852,1708,,前置前驱
斯柯达 明锐 2016款 1.6L 自动创行版,上汽斯柯达,2016-03,6.05,自动,1.6L,7.80,15.40,深圳,2016款,紧凑型,0,110马力,汽油,4659,1814,1460,,前置前驱
马自达 昂克赛拉 2016款 三厢 1.5L 手动舒适型,长安马自达,2016-05,7.85,手动,1.5L,7.91,12.50,深圳,2016款,紧凑型,0,117马力,汽油,4582,1795,1458,,前置前驱
奔驰GLK级 2013款 GLK 300 4MATIC 动感型,北京奔驰,2013-12,9.88,自动,3.0L,20.00,45.40,深圳,2013款,中型,1,245马力,汽油,4528,1840,1689,,前置四驱
福特 翼虎 2013款 2.0L GTDi 四驱精英型,长安福特,2013-08,7.12,自动,2.0T,10.00,27.40,深圳,2013款,紧凑型,1,242马力,汽油,4524,1838,1695,,前置四驱
奔驰GLA级 2015款 GLA 220 4MATIC 时尚型,北京奔驰,2015-12,2.55,自动,2.0T,23.00,34.70,深圳,2015款,紧凑型,1,184马力,汽油,4431,1804,1535,,前置四驱
大众 速腾 2012款 1.6L 自动时尚型,一汽-大众,2013-07,8.61,自动,1.6L,7.00,15.60,深圳,2012款,紧凑型,0,105马力,汽油,4644,1778,1482,,前置前驱
MG6 2014款 掀背 1.8T 自动性能版,上汽集团,2013-12,4.19,自动,1.8T,5.60,15.10,深圳,2014款,紧凑型,0,160马力,汽油,4653,1827,1478,,前置前驱
大众 速腾 2014款 改款 1.4TSI 手动豪华型,一汽-大众,2015-06,5.3,手动,1.4T,8.50,16.70,深圳,2014款,紧凑型,0,131马力,汽油,4644,1778,1482,,前置前驱
雷克萨斯ES 2014款 250 精英版,雷克萨斯,2015-04,7.21,自动,2.5L,23.00,39.00,深圳,2014款,中大型,0,184马力,汽油,4900,1820,1450,,前置前驱
大众 凌渡 2017款 280TSI DSG豪华版,上汽大众,2016-12,2.14,自动,1.4T,14.30,21.70,深圳,2017款,紧凑型,0,150马力,汽油,4598,1826,1425,,前置前驱
别克 凯越 2015款 1.5L 手动尊享型,上汽通用别克,2015-06,4.66,手动,1.5L,4.24,10.40,深圳,2015款,紧凑型,0,113马力,汽油,4515,1725,1445,,前置前驱
福特 福睿斯 2015款 1.5L 自动舒适型,长安福特,2015-08,5.43,自动,1.5L,5.30,11.70,深圳,2015款,紧凑型,0,113马力,汽油,4587,1825,1490,,前置前驱
标致408 2011款 2.0L 自动舒适版,东风标致,2011-12,16.72,自动,2.0L,3.50,15.40,深圳,2011款,紧凑型,0,147马力,汽油,4680,1815,1525,,前置前驱
雪佛兰 科鲁兹 2013款 1.8L SE WTCC版 AT,上汽通用雪佛兰,2013-08,10.26,自动,1.8L,4.75,15.30,深圳,2013款,紧凑型,0,147马力,汽油,4598,1797,1477,,前置前驱
雪铁龙 爱丽舍 2014款 1.6L 手动舒适型,东风雪铁龙,2013-12,2.31,手动,1.6L,4.13,10.10,深圳,2014款,紧凑型,0,117马力,汽油,4427,1748,1476,,前置前驱
