title,brand,buy_time,km,speedbox,displacement,es_price,new_price,city,year_type,level,suv,horsepower,fuel,length,width,height,owners,drive
本田 雅阁 2011款 2.0L MT,广汽本田,2012-06,10.22,手动,2.0L,6.81,20.30,上海,2011款,中型,0,156马力,汽油,4960,1845,1480,,前置前驱
大众 迈腾 2012款 改款 1.8TSI 豪华型,一汽-大众,2013-05,9.5,自动,1.8T,11.95,25.30,上海,2012款,中型,0,160马力,汽油,4865,1820,1475,,前置前驱
现代 悦动 2017款 1.6L 自动悦值版GLS,北京现代,2017-07,3.67,自动,1.6L,7.07,11.20,上海,2017款,紧凑型,0,123马力,汽油,4510,1765,1470,,前置前驱
宝马X1 2010款 xDrive25i(进口),宝马(进口),2011-03,8.53,自动,3.0L,11.27,11.91,上海,2010款,紧凑型,1,218马力,汽油,4454,1798,1545,,前置四驱
雪铁龙 爱丽舍 2015款 质尚版 1.6L 自动时尚型,东风雪铁龙,2016-08,1.03,自动,1.6L,4.98,5.22,上海,2015款,紧凑型,0,117马力,汽油,4427,1748,1476,,前置前驱
宝马3系 2015款 320Li 豪华设计套装,华晨宝马,2015-05,4.14,自动,2.0T,20.38,43.10,上海,2015款,中型,0,184马力,汽油,4734,1811,1453,,前置后驱
大众 帕萨特 2015款 1.4TSI DSG尊荣版,上汽大众,2016-01,5.84,自动,1.4T,12.66,22.70,上海,2015款,中型,0,131马力,汽油,4870,1834,1472,,前置前驱
路虎 发现神行 2016款 2.0T HSE,奇瑞捷豹路虎,2016-11,5.85,自动,2.0T,27.00,50.80,上海,2016款,中型,1,241马力,汽油,4599,1894,1724,,前置四驱
福特 福克斯 2011款 三厢 1.8L 手动经典型,长安福特,2011-12,11.06,手动,1.8L,2.80,11.40,上海,2011款,紧凑型,0,124马力,汽油,4480,1840,1500,,前置前驱
雪佛兰 科帕奇 2013款 2.4L 两驱城市版 7座,上汽通用雪佛兰,2013-03,1.9,自动,2.4L,9.31,9.58,上海,2013款,中型,1,167马力,汽油,4673,1849,1756,,前置前驱
雪佛兰 迈锐宝XL 2017款 1.5T 自动锐驰版,上汽通用雪佛兰,2017-11,2.67,自动,1.5T,12.22,12.64,上海,2017款,中型,0,170马力,汽油,4923,1854,1470,,前置前驱
马自达 昂克赛拉 2014款 三厢 1.5L 自动舒适型,长安马自达,2015-01,7.32,自动,1.5L,7.80,13.70,上海,2014款,紧凑型,0,117马力,汽油,4582,1795,1458,,前置前驱
凯迪拉克XTS 2013款 28T 舒适型,上汽通用凯迪拉克,2014-06,9.56,自动,2.0T,15.17,15.4,上海,2013款,中大型,0,269马力,汽油,5131,1852,1501,,前置前驱
沃尔沃S40 2011款 2.0L 自动智雅版,长安沃尔沃,2012-03,2.96,自动,2.0L,7.49,31.30,上海,2011款,紧凑型,0,141马力,汽油,4468,1770,1452,,前置前驱
斯柯达 晶锐 2012款 1.4L 自动晶致版,上汽斯柯达,2013-08,7.11,自动,1.4L,3.79,9.90,上海,2012款,小型,0,86马力,汽油,4003,1642,1500,,前置前驱
奔驰B级 2012款 B 200(进口),奔驰(进口),2013-07,6.04,自动,1.6T,11.65,34.50,上海,2012款,紧凑型,0,156马力,汽油,4359,1786,1541,,前置前驱
长安CS75 2014款 1.8T 自动精英型 国V,长安汽车,2016-01,5.46,自动,1.8T,7.24,7.33,上海,2014款,紧凑型,1,177马力,汽油,4650,1850,1705,,前置前驱
大众 途观 2010款 2.0TSI 自动四驱菁英版,上汽大众,2011-12,6.42,自动,2.0T,10.58,10.77,上海,2010款,紧凑型,1,200马力,汽油,4525,1809,1685,,前置四驱
福特 翼虎 2013款 1.6L GTDi 两驱风尚型,长安福特,2013-08,7.76,自动,1.6T,9.38,23.60,上海,2013款,紧凑型,1,177马力,汽油,4524,1838,1685,,前置前驱
别克 凯越 2013款 1.5L 手动经典型,上汽通用别克,2015-01,4.31,手动,1.5L,4.50,10.50,上海,2013款,紧凑型,0,113马力,汽油,4515,1725,1445,,前置前驱
奥迪A6L 2014款 TFSI 舒适型,一汽-大众奥迪,2015-04,1.07,自动,2.0T,26.78,48.50,上海,2014款,中大型,0,180马力,汽油,5015,1874,1455,,前置前驱
大众高尔夫 2015款 1.4TSI 自动舒适型,一汽-大众,2015-12,2.68,自动,1.4T,9.90,16.80,上海,2015款,紧凑型,0,131马力,汽油,4255,1799,1452,,前置前驱
起亚K3 2015款 1.6L 手动GL,东风悦达起亚,2016-05,2.69,手动,1.6L,5.57,11.20,上海,2015款,紧凑型,0,128马力,汽油,4600,1780,1445,,前置前驱
比亚迪 唐新能源 2015款 2.0T 四驱旗舰型,比亚迪,2016-07,2.95,自动,2.0T,14.77,30.40,上海,2015款,中型,1,205马力,插电式混合动力,4815,1855,1720,,双电机四驱
奥迪A4L 2016款 35 TFSI 典藏版 自动标准型,一汽-大众奥迪,2016-07,4.89,自动,2.0T,19.60,34.00,上海,2016款,中型,0,180马力,汽油,4761,1826,1439,,前置前驱
雪铁龙C5 2013款 2.3L 自动尊驭型,东风雪铁龙,2013-08,2.42,自动,2.3L,7.92,22.30,上海,2013款,中型,0,171马力,汽油,4805,1860,1458,,前置前驱
宝马5系 2013款 520Li 典雅型,华晨宝马,2013-05,4.54,自动,2.0T,23.00,46.50,上海,2013款,中大型,0,184马力,汽油,5039,1860,1492,,前置后驱
奥迪A4L 2013款 35 TFSI 自动舒适型,一汽-大众奥迪,2013-02,7,自动,2.0T,15.10,35.80,上海,2013款,中型,0,180马力,汽油,4761,1826,1439,,前置前驱
奔驰GLK级 2013款 改款 GLK 300 4MATIC 豪华型,北京奔驰,2013-06,1.23,自动,3.0L,24.50,60.60,上海,2013款,中型,1,245马力,汽油,4528,1840,1689,,前置四驱
大众POLO 2011款 1.6L 自动致酷版,上汽大众,2011-12,6.2,自动,1.6L,4.50,13.40,上海,2011款,小型,0,105马力,汽油,3970,1682,1462,,前置前驱
福特 嘉年华 2011款 两厢 1.5L 手动运动型,长安福特,2011-06,5,手动,1.5L,3.00,11.10,上海,2011款,小型,0,103马力,汽油,3950,1722,1467,,前置前驱
奥迪A4L 2015款 35 TFSI 自动舒适型,一汽-大众奥迪,2015-06,3.97,自动,2.0T,17.79,36.10,上海,2015款,中型,0,180马力,汽油,4761,1826,1439,,前置前驱
传祺GA3 2013款 1.6L 自动精英ESP版,广汽乘用车,2015-03,5.18,自动,1.6L,3.81,9.50,上海,2013款,紧凑型,0,122马力,汽油,4570,1790,1490,,前置前驱
别克 英朗 2012款 XT 1.6L 自动时尚版,上汽通用别克,,5.39,自动,1.6L,6.10,16.30,上海,2012款,紧凑型,0,121马力,汽油,4419,1814,1487,,前置前驱
奥迪Q5 2016款 40 TFSI 进取型,一汽-大众奥迪,2017-01,5.51,自动,2.0T,25.00,41.60,上海,2016款,中型,1,224马力,汽油,4629,1898,1655,,前置四驱
长安CS35 2015款 1.6L 自动尊贵型 国IV,长安汽车,2015-07,6.31,自动,1.6L,5.22,10.60,上海,2015款,小型,1,125马力,汽油,4160,1810,1670,,前置前驱
福特 福克斯 2012款 两厢经典 1.8L 手动基本型,长安福特,2012-06,7.42,手动,1.8L,3.50,10.80,上海,2012款,紧凑型,0,124马力,汽油,4342,1840,1500,,前置前驱
宝马3系 2014款 320Li 时尚型,华晨宝马,2015-02,5.02,自动,2.0T,18.35,38.90,上海,2014款,中型,0,184马力,汽油,4734,1811,1453,,前置后驱
福特 蒙迪欧 2013款 2.0L GTDi240豪华运动型,长安福特,2016-04,4.37,自动,2.0T,13.10,26.40,上海,2013款,中型,0,242马力,汽油,4860,1854,1480,,前置前驱
福特 福克斯 2012款 三厢 1.6L 手动风尚型,长安福特,2015-01,11.63,手动,1.6L,4.60,14.40,上海,2012款,紧凑型,0,125马力,汽油,4534,1823,1483,,前置前驱
雪佛兰 科鲁兹 2013款 1.6L SL MT,上汽通用雪佛兰,2013-07,4.65,手动,1.6L,4.50,11.80,上海,2013款,紧凑型,0,121马力,汽油,4598,1797,1477,,前置前驱
大众 帕萨特 2011款 2.0TSI DSG御尊版,上汽大众,2011-09,8.28,自动,2.0T,9.30,9.73,上海,2011款,中型,0,200马力,汽油,4870,1834,1472,,前置前驱
日产 逍客 2011款 2.0XL 火 CVT 2WD,东风日产,2011-11,9.14,自动,2.0L,6.00,17.90,上海,2011款,紧凑型,1,144马力,汽油,4315,1783,1606,,前置前驱
沃尔沃S60 2013款 T5 智雅版(进口),沃尔沃(进口),2013-04,6.55,自动,2.0T,10.38,10.62,上海,2013款,中型,0,214马力,汽油,4628,1865,1484,,前置前驱
大众 迈腾 2015款 改款 1.8TSI 豪华型,一汽-大众,2015-09,6.4,自动,1.8T,13.55,25.30,上海,2015款,中型,0,160马力,汽油,4865,1820,1475,,前置前驱
斯柯达 晶锐 2011款 1.6L 自动晶享版,上汽斯柯达,2011-04,1.74,自动,1.6L,4.00,12.40,上海,2011款,小型,0,105马力,汽油,3992,1642,1500,,前置前驱
奔驰C级 2011款 C 200 时尚旅行版(进口),奔驰(进口),2011-11,6.2,自动,1.8T,13.00,46.10,上海,2011款,中型,0,184马力,汽油,4601,1770,1459,,前置后驱
日产 天籁 2013款 2.0L XL舒适版,东风日产,2014-10,2.01,自动,2.0L,11.83,20.20,上海,2013款,中型,0,141马力,汽油,4868,1830,1490,,前置前驱
MG 锐腾 2016款 2.0TGI TST豪华版,上汽集团,2016-11,1.74,自动,2.0T,8.34,8.56,上海,2016款,紧凑型,1,220马力,汽油,4500,1855,1699,,前置前驱
别克 昂科拉 2015款 1.4T 手动两驱都市进取型,上汽通用别克,2015-09,6.81,手动,1.4T,5.45,15.20,上海,2015款,小型,1,140马力,汽油,4278,1774,1646,,前置前驱
吉利GX7 2013款 2.0L 自动尊贵型,吉利汽车,2014-02,7.9,自动,2.0L,3.10,13.00,上海,2013款,紧凑型,1,141马力,汽油,4541,1833,1700,,前置前驱
凯迪拉克ATS 2014款 28T 舒适型(进口),凯迪拉克(进口),2014-06,8.36,自动,2.0T,14.50,33.40,上海,2014款,中型,0,276马力,汽油,4644,1805,1427,,前置后驱
奥迪Q3 2016款 35 TFSI 时尚型,一汽-大众奥迪,2018-02,1.49,自动,2.0T,19.49,30.30,上海,2016款,紧凑型,1,180马力,汽油,4398,1841,1591,,前置前驱
中华V5 2012款 1.5T 手动两驱运动型,华晨中华,2014-01,2.27,手动,1.5T,4.30,13.00,上海,2012款,紧凑型,1,136马力,汽油,4405,1800,1627,,前置前驱
现代 领动 2016款 1.6L 自动智炫·精英型,北京现代,2017-09,2.76,自动,1.6L,8.35,13.00,上海,2016款,紧凑型,0,130马力,汽油,4610,1800,1450,,前置前驱
奥迪A6L 2012款 30 FSI 技术型,一汽-大众奥迪,2013-03,6.76,自动,2.5L,20.50,47.00,上海,2012款,中大型,0,190马力,汽油,5015,1874,1455,,前置前驱
奥迪A6L 2012款 30 FSI 舒适型,一汽-大众奥迪,2014-07,7.62,自动,2.5L,22.70,22.98,上海,2012款,中大型,0,190马力,汽油,5015,1874,1455,,前置前驱
大众 帕萨特 2011款 1.8TSI DSG尊荣版,上汽大众,2011-10,8.43,自动,1.8T,9.08,9.19,上海,2011款,中型,0,160马力,汽油,4870,1834,1472,,前置前驱
别克 君越 2012款 2.4L SIDI豪华版,上汽通用别克,2012-09,11.17,自动,2.4L,7.82,7.96,上海,2012款,中型,0,186马力,汽油,5000,1858,1497,,前置前驱
吉利 博越 2016款 1.8TD 自动智慧型,吉利汽车,2017-03,1.69,自动,1.8T,9.75,15.20,上海,2016款,紧凑型,1,184马力,汽油,4519,1831,1694,,前置前驱
雪佛兰 迈锐宝XL 2016款 1.5T 双离合锐驰版,上汽通用雪佛兰,2016-09,3.12,自动,1.5T,11.00,21.20,上海,2016款,中型,0,170马力,汽油,4923,1854,1470,,前置前驱
大众 途安 2013款 1.4T 手动舒适版5座,上汽大众,2013-07,7.5,手动,1.4T,6.20,18.20,上海,2013款,MPV,0,131马力,汽油,4395,1794,1658,,前置前驱
本田 锋范经典 2012款 1.5L 自动旗舰版,广汽本田,2013-03,6.69,自动,1.5L,4.94,13.00,上海,2012款,小型,0,120马力,汽油,4422,1695,1470,,前置前驱
宝马X1 2010款 sDrive18i豪华型(进口),宝马(进口),2014-03,6.27,自动,2.0L,13.99,39.80,上海,2010款,紧凑型,1,150马力,汽油,4454,1798,1545,,前置后驱
别克 凯越 2013款 1.5L 自动经典型,上汽通用别克,2013-04,2.17,自动,1.5L,3.91,11.10,上海,2013款,紧凑型,0,113马力,汽油,4515,1725,1445,,前置前驱
别克 凯越 2013款 1.5L 自动经典型,上汽通用别克,2015-01,2.84,自动,1.5L,4.53,11.10,上海,2013款,紧凑型,0,113马力,汽油,4515,1725,1445,,前置前驱
现代 索纳塔八 2014款 2.4L 自动豪华版 国V,北京现代,2015-01,5.58,自动,2.4L,10.00,22.80,上海,2014款,中型,0,173马力,汽油,4820,1835,1475,,前置前驱
大众 途观 2012款 1.8TSI 自动四驱菁英版,上汽大众,2012-03,4.54,自动,1.8T,10.71,29.50,上海,2012款,紧凑型,1,160马力,汽油,4525,1809,1685,,前置四驱
荣威RX5 2018款 20T 两驱自动旗舰版,上汽集团,2017-11,1.08,自动,1.5T,9.60,15.10,上海,2018款,紧凑型,1,169马力,汽油,4545,1855,1719,,前置前驱
福特 福克斯 2012款 三厢 1.6L 自动风尚型,长安福特,2014-04,4.71,自动,1.6L,5.63,5.76,上海,2012款,紧凑型,0,125马力,汽油,4534,1823,1483,,前置前驱
大众 凌渡 2015款 280TSI DSG舒适版,上汽大众,2016-04,7.71,自动,1.4T,11.75,20.00,上海,2015款,紧凑型,0,150马力,汽油,4598,1826,1425,,前置前驱
雪佛兰 迈锐宝 2017款 1.5T 自动豪华版,上汽通用雪佛兰,2018-06,1.52,自动,1.5T,11.08,19.50,上海,2017款,中型,0,170马力,汽油,4855,1854,1476,,前置前驱
大众 朗逸 2017款 1.6L 手动风尚版,上汽大众,2018-05,2.57,手动,1.6L,7.48,11.90,上海,2017款,紧凑型,0,110马力,汽油,4605,1765,1460,,前置前驱
别克GL8 2011款 2.4L LT行政版,上汽通用别克,2011-05,12.44,自动,2.4L,7.00,26.90,上海,2011款,MPV,0,167马力,汽油,5213,1847,1750,,前置前驱
哈弗H6 2016款 升级版 1.5T 手动两驱精英型,长城汽车,2016-12,2.39,手动,1.5T,6.57,11.10,上海,2016款,紧凑型,1,150马力,汽油,4640,1825,1690,,前置前驱
吉利 帝豪 2016款 三厢 1.3T CVT向上版,吉利汽车,2016-05,0.97,自动,1.3T,5.80,10.60,上海,2016款,紧凑型,0,133马力,汽油,4631,1789,1470,,前置前驱
起亚 智跑 2015款 2.0L 自动两驱版DLX,东风悦达起亚,2016-03,2.26,自动,2.0L,9.93,10.06,上海,2015款,紧凑型,1,165马力,汽油,4450,1855,1660,,前置前驱
福特 福克斯 2012款 两厢 1.6L 自动风尚型,长安福特,2013-10,7.44,自动,1.6L,6.30,15.60,上海,2012款,紧凑型,0,125马力,汽油,4368,1823,1483,,前置前驱
福特 金牛座 2015款 EcoBoost 325 V6旗舰型,长安福特,2018-10,1.21,自动,2.7T,21.50,37.90,上海,2015款,中型,0,329马力,汽油,4996,1878,1503,,前置前驱
现代 领动 2016款 1.4T 双离合炫动·精英型,北京现代,2016-09,4.41,自动,1.4T,8.52,15.00,上海,2016款,紧凑型,0,130马力,汽油,4610,1800,1450,,前置前驱
吉利 帝豪 2015款 三厢 1.5L 手动向上版,吉利汽车,2015-12,2.28,手动,1.5L,4.50,8.70,上海,2015款,紧凑型,0,109马力,汽油,4631,1789,1470,,前置前驱
雪佛兰 科鲁兹 2013款 1.6L SE MT,上汽通用雪佛兰,2013-12,6.08,手动,1.6L,4.20,13.00,上海,2013款,紧凑型,0,121马力,汽油,4598,1797,1477,,前置前驱
雪铁龙C5 2012款 2.0L 自动尊享型,东风雪铁龙,2013-01,8.33,自动,2.0L,6.50,20.60,上海,2012款,中型,0,147马力,汽油,4805,1860,1458,,前置前驱
标致308 2013款 1.6L 自动风尚型,东风标致,2014-03,6.12,自动,1.6L,4.26,13.40,上海,2013款,紧凑型,0,117马力,汽油,4558,1805,1505,,前置前驱
雪佛兰 科帕奇 2012款 2.4L 四驱城市导航版 5座,上汽通用雪佛兰,2012-09,3.58,自动,2.4L,7.80,24.50,上海,2012款,中型,1,167马力,汽油,4673,1849,1756,,前置前驱
起亚K2 2015款 两厢 1.4L AT GLS炫酷版,东风悦达起亚,2016-08,1.92,自动,1.4L,5.50,9.50,上海,2015款,小型,0,107马力,汽油,4128,1700,1460,,前置前驱
福特 福克斯 2011款 两厢 1.8L 自动时尚型,长安福特,2011-06,14.63,自动,1.8L,3.50,13.90,上海,2011款,紧凑型,0,124马力,汽油,4342,1840,1500,,前置前驱
哈弗H6 2015款 升级版 1.5T 手动两驱精英型,长城汽车,2015-05,4.72,手动,1.5T,5.00,11.90,上海,2015款,紧凑型,1,150马力,汽油,4640,1825,1690,,前置前驱
大众 朗行 2013款 1.6L 自动舒适型,上汽大众,2016-05,2.31,自动,1.6L,8.00,15.30,上海,2013款,紧凑型,0,110马力,汽油,4454,1765,1460,,前置前驱
奥迪A4L 2013款 35 TFSI 自动舒适型,一汽-大众奥迪,2014-02,7.81,自动,2.0T,17.00,35.80,上海,2013款,中型,0,180马力,汽油,4761,1826,1439,,前置前驱
Jeep 指南者 2014款 2.4L 四驱豪华版(进口),Jeep(进口),2014-06,4.03,自动,2.4L,10.30,29.30,上海,2014款,紧凑型,1,170马力,汽油,4465,1812,1663,,前置四驱
别克 林荫大道 2010款 3.0 豪华版,上汽通用别克,2011-06,7.29,自动,3.0L,7.28,7.38,上海,2010款,中大型,0,254马力,汽油,5175,1899,1480,,前置后驱
福特 福克斯 2012款 两厢 2.0L 自动豪华运动型,长安福特,2014-03,11.94,自动,2.0L,6.40,17.70,上海,2012款,紧凑型,0,170马力,汽油,4368,1823,1483,,前置前驱
荣威550 2012款 550 1.8L 自动超值版,上汽集团,2011-12,11.2,自动,1.8L,3.03,15.20,上海,2012款,紧凑型,0,133马力,汽油,4624,1827,1480,,前置前驱
启辰R50 2013款 1.6L 手动时尚版,东风启辰,2014-01,2.46,手动,1.6L,2.90,3.04,上海,2013款,紧凑型,0,117马力,汽油,4280,1695,1535,,前置前驱
丰田 汉兰达 2009款 2.7L 两驱5座精英版,广汽丰田,2011-03,7.49,自动,2.7L,11.46,11.73,上海,2009款,中型,1,190马力,汽油,4785,1910,1730,,前置前驱
奥迪A4L 2015款 35 TFSI 自动舒适型,一汽-大众奥迪,2015-11,5.05,自动,2.0T,19.00,36.10,上海,2015款,中型,0,180马力,汽油,4761,1826,1439,,前置前驱
凯迪拉克ATS-L 2016款 28T 豪华型,上汽通用凯迪拉克,2016-08,1.47,自动,2.0T,18.50,40.00,上海,2016款,中型,0,279马力,汽油,4730,1824,1426,,前置后驱
宝马5系 2014款 520Li 典雅型,华晨宝马,2014-05,5.02,自动,2.0T,25.00,47.30,上海,2014款,中大型,0,184马力,汽油,5055,1860,1491,,前置后驱
奔驰A级(进口) 2013款 A 180 时尚型(进口),奔驰(进口),2015-05,6.95,自动,1.6T,13.20,27.40,上海,2013款,紧凑型,0,122马力,汽油,4292,1780,1433,,前置前驱
奔驰GLK级 2014款 GLK 200 标准型,北京奔驰,2014-10,6.9,自动,2.0T,22.19,41.00,上海,2014款,中型,1,184马力,汽油,4544,1840,1689,,前置后驱
沃尔沃S40 2011款 2.0L 自动智雅版,长安沃尔沃,2011-11,5.55,自动,2.0L,7.50,31.30,上海,2011款,紧凑型,0,141马力,汽油,4468,1770,1452,,前置前驱
斯柯达 昕动 2016款 改款 1.6L 自动创行版,上汽斯柯达,2016-08,7.1,自动,1.6L,5.59,10.80,上海,2016款,紧凑型,0,110马力,汽油,4304,1706,1475,,前置前驱
奥迪A4L 2015款 35 TFSI 自动标准型,一汽-大众奥迪,2015-04,1.82,自动,2.0T,20.00,34.00,上海,2015款,中型,0,180马力,汽油,4761,1826,1439,,前置前驱
雪佛兰 迈锐宝 2013款 2.0L 自动豪华版,上汽通用雪佛兰,2013-05,11.41,自动,2.0L,7.00,19.70,上海,2013款,中型,0,154马力,汽油,4869,1854,1472,,前置前驱
海马骑士 2012款 2.0L 自动智能领航型,海马汽车,2012-07,3.56,自动,2.0L,3.57,16.60,上海,2012款,紧凑型,1,150马力,汽油,4456,1830,1740,,前置前驱
福特 撼路者 2017款 2.0T 汽油自动四驱豪华版 7座,江铃福特,2017-11,3.3,自动,2.0T,21.74,35.00,上海,2017款,中型,1,245马力,汽油,4892,1862,1837,,前置四驱
别克 君威 2012款 2.4L SIDI精英版,上汽通用别克,2012-10,10.2,自动,2.4L,8.00,25.10,上海,2012款,中型,0,186马力,汽油,4830,1856,1484,,前置前驱
大众 途观 2010款 1.8TSI 自动四驱菁英版,上汽大众,2011-10,7.56,自动,1.8T,10.60,29.00,上海,2010款,紧凑型,1,160马力,汽油,4525,1809,1685,,前置四驱
大众 捷达 2015款 1.4L 手动时尚型,一汽-大众,2016-10,8.04,手动,1.4L,4.60,9.00,上海,2015款,紧凑型,0,90马力,汽油,4487,1706,1470,,前置前驱
雪佛兰 科帕奇 2012款 2.4L 两驱城市版 5座,上汽通用雪佛兰,2012-10,5.91,自动,2.4L,7.00,23.90,上海,2012款,中型,1,167马力,汽油,4673,1849,1756,,前置前驱
路虎 神行者2 2013款 2.0T Si4 SE汽油版(进口),路虎(进口),2013-12,6.54,自动,2.0T,18.30,18.92,上海,2013款,中型,1,240马力,汽油,4500,2005,1765,,前置四驱
大众 宝来 2016款 230TSI DSG舒适型,一汽-大众,2017-04,1.93,自动,1.4T,9.54,15.40,上海,2016款,紧凑型,0,131马力,汽油,4562,1793,1468,,前置前驱
别克 英朗 2012款 XT 1.6T 新锐运动版,上汽通用别克,2012-08,10.05,自动,1.6T,5.65,19.70,上海,2012款,紧凑型,0,184马力,汽油,4419,1814,1487,,前置前驱
Jeep 自由侠 2017款 180T 自动劲能版,广汽菲克Jeep,2017-07,4.91,自动,1.4T,9.90,17.20,上海,2017款,小型,1,150马力,汽油,4245,1805,1695,,前置前驱
众泰T700 2017款 1.8T 双离合尊贵型,众泰汽车,2018-05,0.74,自动,1.8T,9.50,9.75,上海,2017款,中大型,1,177马力,汽油,4748,1933,1697,,前置前驱
奇瑞 瑞虎7 2017款 SPORT 1.5T 自动精英版,奇瑞汽车,2018-06,1.23,自动,1.5T,8.22,8.51,上海,2017款,紧凑型,1,147马力,汽油,4505,1837,1670,,前置前驱
大众 速腾 2014款 改款 1.6L 手动舒适型,一汽-大众,2014-09,6.98,手动,1.6L,7.50,15.10,上海,2014款,紧凑型,0,105马力,汽油,4644,1778,1482,,前置前驱
长安CS35 2015款 1.6L 手动豪华型 国IV,长安汽车,2015-05,2.24,手动,1.6L,4.06,9.00,上海,2015款,小型,1,125马力,汽油,4160,1810,1670,,前置前驱
现代 瑞纳 2014款 1.4L 手动智能型GLS,北京现代,,5.67,手动,1.4L,4.20,8.60,上海,2014款,小型,0,107马力,汽油,4375,1700,1460,,前置前驱
现代 索纳塔八 2013款 2.4L 自动领先版 国IV,北京现代,2013-09,8.51,自动,2.4L,8.50,21.70,上海,2013款,中型,0,180马力,汽油,4820,1835,1475,,前置前驱
